families,K,lambda,nonidentical,converged,error,loglik_train,bic,aic,test_loglik,pi,test_rmse,test_mae,active_counts,shared_active,symmetric_diff,active_sets,active_features,active_coefficients,component_intercepts,n_iter,min_pi,seconds,dataset,init,task_id
nb2,1,10.0,False,True,,-4250.193495087711,8796.822186097563,8578.386990175422,-2168.2483391398723,[1.0],3.964565022917382,2.490081651957392,[37],,,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38]]","[[""x6"", ""x4"", ""x5"", ""x1"", ""x2"", ""x9"", ""x8"", ""x73"", ""x3"", ""x90"", ""x87"", ""x10"", ""x29"", ""x16"", ""x38"", ""x69"", ""x85"", ""x86"", ""x40"", ""x23"", ""x91"", ""x57"", ""x78"", ""x60"", ""x70"", ""x35"", ""x59"", ""x21"", ""x51"", ""x28"", ""x17"", ""x84"", ""x66"", ""x61"", ""x72"", ""x24"", ""x45""]]","[{""x6"": 0.2594962524324931, ""x4"": -0.11669182635139504, ""x5"": 0.07987386343510587, ""x1"": -0.07499193078055535, ""x2"": -0.1022817344262741, ""x9"": 0.04665185262751929, ""x8"": 0.007767756228583799, ""x73"": 0.012427409211611786, ""x3"": 0.07656598287765877, ""x90"": 0.04014332653565653, ""x87"": -0.04205096002692027, ""x10"": 0.012331549228029096, ""x29"": -0.018407628552181667, ""x16"": 0.03171912221332516, ""x38"": 0.033302985827113746, ""x69"": -0.02748252485458908, ""x85"": 0.0033871509731714443, ""x86"": 0.010770192159313637, ""x40"": -0.015205957889551357, ""x23"": 0.005851687576863915, ""x91"": 0.0364685079809528, ""x57"": 0.035518164684584096, ""x78"": 0.028655436236585948, ""x60"": 0.07629546786788945, ""x70"": 0.02721663006584489, ""x35"": -0.024778547300231265, ""x59"": -0.0077652031848234795, ""x21"": -0.003293611164300482, ""x51"": 0.016600518124416958, ""x28"": 0.034486663747039036, ""x17"": -0.06989293451971033, ""x84"": -0.07063276161927497, ""x66"": -0.03300455725125806, ""x61"": 0.012712735621047322, ""x72"": -0.027280720931907473, ""x24"": -0.012240640053301367, ""x45"": -0.0014793477214448323}]",[0.9402698711487656],1,1.0,1.356903076171875,rand,kmeans_glm,rand_K1_nb2_L10.0_kmeans_glm
nb2+zinb,2,20.0,True,True,,-4239.443172321658,8798.124247944083,8562.886344643315,-2166.761594018228,"[0.517070955357472, 0.4829290446425279]",3.935194005862929,2.4662728254567137,"[8, 28]",6.0,24.0,"[[1, 2, 4, 5, 7, 9, 16, 26], [1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 34, 35, 36]]","[[""x6"", ""x4"", ""x1"", ""x2"", ""x8"", ""x3"", ""x69"", ""x35""], [""x6"", ""x4"", ""x5"", ""x2"", ""x9"", ""x8"", ""x73"", ""x90"", ""x87"", ""x10"", ""x29"", ""x16"", ""x38"", ""x69"", ""x85"", ""x91"", ""x57"", ""x78"", ""x60"", ""x70"", ""x35"", ""x51"", ""x28"", ""x17"", ""x84"", ""x66"", ""x61"", ""x72""]]","[{""x6"": 0.33157342679662316, ""x4"": -0.1344762171040251, ""x1"": -0.19626870635070975, ""x2"": -0.10584933812806675, ""x8"": -0.015195578934153083, ""x3"": 0.0859781863681822, ""x69"": 0.011607684221215045, ""x35"": 0.005988794202111625}, {""x6"": 0.18459491532427905, ""x4"": -0.053806991806571905, ""x5"": 0.08406244026918158, ""x2"": -0.04030991039702699, ""x9"": 0.0490506749947786, ""x8"": 0.03757042954572692, ""x73"": 0.0016295407458262246, ""x90"": 0.017374785277135707, ""x87"": -0.03782206205002922, ""x10"": 0.0015369408007267172, ""x29"": -0.0163654834050287, ""x16"": 0.01208041889250328, ""x38"": 0.025138256533415587, ""x69"": -0.04388036636756667, ""x85"": 0.0021831561805374417, ""x91"": 0.015349040901465416, ""x57"": 0.04780418331701021, ""x78"": 0.023030521090448963, ""x60"": 0.09300654240096219, ""x70"": 0.04073596437719608, ""x35"": -0.03563748417337839, ""x51"": 0.02128642219406819, ""x28"": 0.01286112619219803, ""x17"": -0.07429038837092505, ""x84"": -0.05623481159865835, ""x66"": -0.03317601900084778, ""x61"": 0.031686300265204255, ""x72"": -0.0009379500197965871}]","[-0.06161035531803405, 1.4709505928331157]",3,0.4829290446425279,4.570752143859863,rand,quantile_glm,rand_K2_nb2-zinb_L20.0_quantile_glm
nb2,1,5.0,False,True,,-4248.8520649311395,8801.740228243962,8577.704129862279,-2171.253474504198,[1.0],3.9789311487755925,2.5036730511292324,[38],,,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39]]","[[""x6"", ""x4"", ""x5"", ""x1"", ""x2"", ""x9"", ""x8"", ""x73"", ""x3"", ""x90"", ""x87"", ""x10"", ""x29"", ""x16"", ""x38"", ""x69"", ""x85"", ""x86"", ""x40"", ""x23"", ""x91"", ""x57"", ""x78"", ""x60"", ""x70"", ""x35"", ""x59"", ""x21"", ""x51"", ""x28"", ""x17"", ""x84"", ""x66"", ""x61"", ""x72"", ""x24"", ""x45"", ""x54""]]","[{""x6"": 0.2623697936852447, ""x4"": -0.12197885904472733, ""x5"": 0.08271513935265039, ""x1"": -0.08509334648706063, ""x2"": -0.11133583107026977, ""x9"": 0.049691259395679886, ""x8"": 0.009963556275815112, ""x73"": 0.016963217440304216, ""x3"": 0.08900161630942847, ""x90"": 0.04481157618092232, ""x87"": -0.045830606353179586, ""x10"": 0.015869309935415934, ""x29"": -0.023311307963216177, ""x16"": 0.036902488414335695, ""x38"": 0.03720204135905299, ""x69"": -0.032601508155288575, ""x85"": 0.007320151358602625, ""x86"": 0.013483381254487099, ""x40"": -0.020543024476640696, ""x23"": 0.009024091539409473, ""x91"": 0.04074766841012216, ""x57"": 0.041061418245897305, ""x78"": 0.03234521791476314, ""x60"": 0.080728251719919, ""x70"": 0.03121509170573407, ""x35"": -0.028853824933505707, ""x59"": -0.01252411528206014, ""x21"": -0.00824035502798012, ""x51"": 0.02143655159152439, ""x28"": 0.03896398259490392, ""x17"": -0.07232067998390078, ""x84"": -0.07636762513306475, ""x66"": -0.03816908591212266, ""x61"": 0.015452047066705141, ""x72"": -0.033717006831288365, ""x24"": -0.01585216423180963, ""x45"": -0.006435141581470965, ""x54"": -0.004377929347035488}]",[0.9368676597446463],1,1.0,1.606231451034546,rand,kmeans_glm,rand_K1_nb2_L5.0_kmeans_glm
nb2,1,5.0,False,True,,-4248.8520649311395,8801.740228243962,8577.704129862279,-2171.253474504198,[1.0],3.9789311487755925,2.5036730511292324,[38],,,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39]]","[[""x6"", ""x4"", ""x5"", ""x1"", ""x2"", ""x9"", ""x8"", ""x73"", ""x3"", ""x90"", ""x87"", ""x10"", ""x29"", ""x16"", ""x38"", ""x69"", ""x85"", ""x86"", ""x40"", ""x23"", ""x91"", ""x57"", ""x78"", ""x60"", ""x70"", ""x35"", ""x59"", ""x21"", ""x51"", ""x28"", ""x17"", ""x84"", ""x66"", ""x61"", ""x72"", ""x24"", ""x45"", ""x54""]]","[{""x6"": 0.2623697936852447, ""x4"": -0.12197885904472733, ""x5"": 0.08271513935265039, ""x1"": -0.08509334648706063, ""x2"": -0.11133583107026977, ""x9"": 0.049691259395679886, ""x8"": 0.009963556275815112, ""x73"": 0.016963217440304216, ""x3"": 0.08900161630942847, ""x90"": 0.04481157618092232, ""x87"": -0.045830606353179586, ""x10"": 0.015869309935415934, ""x29"": -0.023311307963216177, ""x16"": 0.036902488414335695, ""x38"": 0.03720204135905299, ""x69"": -0.032601508155288575, ""x85"": 0.007320151358602625, ""x86"": 0.013483381254487099, ""x40"": -0.020543024476640696, ""x23"": 0.009024091539409473, ""x91"": 0.04074766841012216, ""x57"": 0.041061418245897305, ""x78"": 0.03234521791476314, ""x60"": 0.080728251719919, ""x70"": 0.03121509170573407, ""x35"": -0.028853824933505707, ""x59"": -0.01252411528206014, ""x21"": -0.00824035502798012, ""x51"": 0.02143655159152439, ""x28"": 0.03896398259490392, ""x17"": -0.07232067998390078, ""x84"": -0.07636762513306475, ""x66"": -0.03816908591212266, ""x61"": 0.015452047066705141, ""x72"": -0.033717006831288365, ""x24"": -0.01585216423180963, ""x45"": -0.006435141581470965, ""x54"": -0.004377929347035488}]",[0.9368676597446463],1,1.0,1.517723798751831,rand,quantile_glm,rand_K1_nb2_L5.0_quantile_glm
zinb,1,5.0,False,True,,-4248.853547687582,8809.34409621639,8579.707095375164,-2171.2301907370543,[1.0],3.9787988788728432,2.5036581373989613,[38],,,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39]]","[[""x6"", ""x4"", ""x5"", ""x1"", ""x2"", ""x9"", ""x8"", ""x73"", ""x3"", ""x90"", ""x87"", ""x10"", ""x29"", ""x16"", ""x38"", ""x69"", ""x85"", ""x86"", ""x40"", ""x23"", ""x91"", ""x57"", ""x78"", ""x60"", ""x70"", ""x35"", ""x59"", ""x21"", ""x51"", ""x28"", ""x17"", ""x84"", ""x66"", ""x61"", ""x72"", ""x24"", ""x45"", ""x54""]]","[{""x6"": 0.2623588424386587, ""x4"": -0.12214674560460308, ""x5"": 0.0829041494439274, ""x1"": -0.08425872293711248, ""x2"": -0.11117620054541168, ""x9"": 0.04973718628592814, ""x8"": 0.009970796062815054, ""x73"": 0.016901812227300722, ""x3"": 0.08961662095158453, ""x90"": 0.04485629468597157, ""x87"": -0.045794701598851024, ""x10"": 0.015905875129034224, ""x29"": -0.023246160745545787, ""x16"": 0.036836656003146784, ""x38"": 0.03721097733540991, ""x69"": -0.03263254960531992, ""x85"": 0.007316592920047345, ""x86"": 0.013440595092402878, ""x40"": -0.02055896569955479, ""x23"": 0.009080630130042401, ""x91"": 0.0408006288983055, ""x57"": 0.040976282510798545, ""x78"": 0.03238617845536178, ""x60"": 0.08074924931684037, ""x70"": 0.03119850048486801, ""x35"": -0.028809770959474828, ""x59"": -0.012607500620745242, ""x21"": -0.008299565342955692, ""x51"": 0.0213925045116903, ""x28"": 0.03889152984406954, ""x17"": -0.072378369100694, ""x84"": -0.07639940419417851, ""x66"": -0.0381943004357869, ""x61"": 0.01547236239997972, ""x72"": -0.03367944456015712, ""x24"": -0.015855394377040137, ""x45"": -0.006393770313412398, ""x54"": -0.004385052481929856}]",[0.9368495589692567],2,1.0,2.3180925846099854,rand,kmeans_glm,rand_K1_zinb_L5.0_kmeans_glm
zinb,1,5.0,False,True,,-4248.853547687582,8809.34409621639,8579.707095375164,-2171.2301907370543,[1.0],3.9787988788728432,2.5036581373989613,[38],,,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39]]","[[""x6"", ""x4"", ""x5"", ""x1"", ""x2"", ""x9"", ""x8"", ""x73"", ""x3"", ""x90"", ""x87"", ""x10"", ""x29"", ""x16"", ""x38"", ""x69"", ""x85"", ""x86"", ""x40"", ""x23"", ""x91"", ""x57"", ""x78"", ""x60"", ""x70"", ""x35"", ""x59"", ""x21"", ""x51"", ""x28"", ""x17"", ""x84"", ""x66"", ""x61"", ""x72"", ""x24"", ""x45"", ""x54""]]","[{""x6"": 0.2623588424386587, ""x4"": -0.12214674560460308, ""x5"": 0.0829041494439274, ""x1"": -0.08425872293711248, ""x2"": -0.11117620054541168, ""x9"": 0.04973718628592814, ""x8"": 0.009970796062815054, ""x73"": 0.016901812227300722, ""x3"": 0.08961662095158453, ""x90"": 0.04485629468597157, ""x87"": -0.045794701598851024, ""x10"": 0.015905875129034224, ""x29"": -0.023246160745545787, ""x16"": 0.036836656003146784, ""x38"": 0.03721097733540991, ""x69"": -0.03263254960531992, ""x85"": 0.007316592920047345, ""x86"": 0.013440595092402878, ""x40"": -0.02055896569955479, ""x23"": 0.009080630130042401, ""x91"": 0.0408006288983055, ""x57"": 0.040976282510798545, ""x78"": 0.03238617845536178, ""x60"": 0.08074924931684037, ""x70"": 0.03119850048486801, ""x35"": -0.028809770959474828, ""x59"": -0.012607500620745242, ""x21"": -0.008299565342955692, ""x51"": 0.0213925045116903, ""x28"": 0.03889152984406954, ""x17"": -0.072378369100694, ""x84"": -0.07639940419417851, ""x66"": -0.0381943004357869, ""x61"": 0.01547236239997972, ""x72"": -0.03367944456015712, ""x24"": -0.015855394377040137, ""x45"": -0.006393770313412398, ""x54"": -0.004385052481929856}]",[0.9368495589692567],2,1.0,2.3325657844543457,rand,quantile_glm,rand_K1_zinb_L5.0_quantile_glm
zinb,1,10.0,False,True,,-4250.222096150869,8812.081193142963,8582.444192301738,-2168.2486972138104,[1.0],3.963961156854662,2.4894428490842873,[38],,,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39]]","[[""x6"", ""x4"", ""x5"", ""x1"", ""x2"", ""x9"", ""x8"", ""x73"", ""x3"", ""x90"", ""x87"", ""x10"", ""x29"", ""x16"", ""x38"", ""x69"", ""x85"", ""x86"", ""x40"", ""x23"", ""x91"", ""x57"", ""x78"", ""x60"", ""x70"", ""x35"", ""x59"", ""x21"", ""x51"", ""x28"", ""x17"", ""x84"", ""x66"", ""x61"", ""x72"", ""x24"", ""x45"", ""x54""]]","[{""x6"": 0.25918611776425804, ""x4"": -0.11627742960537732, ""x5"": 0.07933983263368273, ""x1"": -0.07419018403001151, ""x2"": -0.10187435497715512, ""x9"": 0.04644050616487827, ""x8"": 0.007475691805020738, ""x73"": 0.012431109797361856, ""x3"": 0.07621872076694082, ""x90"": 0.04024014715067703, ""x87"": -0.04200138823612236, ""x10"": 0.012233916875031765, ""x29"": -0.01851780697792172, ""x16"": 0.0318273369051117, ""x38"": 0.03315016202552316, ""x69"": -0.027598678160263002, ""x85"": 0.0033691679778382545, ""x86"": 0.010725790370350664, ""x40"": -0.015181227356917244, ""x23"": 0.005860442531386428, ""x91"": 0.036496873647325075, ""x57"": 0.03546335175564608, ""x78"": 0.028738935106883714, ""x60"": 0.07621769729457194, ""x70"": 0.027238934840209686, ""x35"": -0.024854052682610078, ""x59"": -0.007802577680576239, ""x21"": -0.0033839749467448896, ""x51"": 0.016602100361234797, ""x28"": 0.034468335842646095, ""x17"": -0.06987813157935956, ""x84"": -0.07072582599634407, ""x66"": -0.0330885765198116, ""x61"": 0.01260718084487766, ""x72"": -0.027335239181763765, ""x24"": -0.012234594866335262, ""x45"": -0.0015265080922849325, ""x54"": -1.0329598273147937e-05}]",[0.9401146334746476],2,1.0,2.079171895980835,rand,quantile_glm,rand_K1_zinb_L10.0_quantile_glm
zinb,1,10.0,False,True,,-4250.222096150869,8812.081193142963,8582.444192301738,-2168.2486972138104,[1.0],3.963961156854662,2.4894428490842873,[38],,,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39]]","[[""x6"", ""x4"", ""x5"", ""x1"", ""x2"", ""x9"", ""x8"", ""x73"", ""x3"", ""x90"", ""x87"", ""x10"", ""x29"", ""x16"", ""x38"", ""x69"", ""x85"", ""x86"", ""x40"", ""x23"", ""x91"", ""x57"", ""x78"", ""x60"", ""x70"", ""x35"", ""x59"", ""x21"", ""x51"", ""x28"", ""x17"", ""x84"", ""x66"", ""x61"", ""x72"", ""x24"", ""x45"", ""x54""]]","[{""x6"": 0.25918611776425804, ""x4"": -0.11627742960537732, ""x5"": 0.07933983263368273, ""x1"": -0.07419018403001151, ""x2"": -0.10187435497715512, ""x9"": 0.04644050616487827, ""x8"": 0.007475691805020738, ""x73"": 0.012431109797361856, ""x3"": 0.07621872076694082, ""x90"": 0.04024014715067703, ""x87"": -0.04200138823612236, ""x10"": 0.012233916875031765, ""x29"": -0.01851780697792172, ""x16"": 0.0318273369051117, ""x38"": 0.03315016202552316, ""x69"": -0.027598678160263002, ""x85"": 0.0033691679778382545, ""x86"": 0.010725790370350664, ""x40"": -0.015181227356917244, ""x23"": 0.005860442531386428, ""x91"": 0.036496873647325075, ""x57"": 0.03546335175564608, ""x78"": 0.028738935106883714, ""x60"": 0.07621769729457194, ""x70"": 0.027238934840209686, ""x35"": -0.024854052682610078, ""x59"": -0.007802577680576239, ""x21"": -0.0033839749467448896, ""x51"": 0.016602100361234797, ""x28"": 0.034468335842646095, ""x17"": -0.06987813157935956, ""x84"": -0.07072582599634407, ""x66"": -0.0330885765198116, ""x61"": 0.01260718084487766, ""x72"": -0.027335239181763765, ""x24"": -0.012234594866335262, ""x45"": -0.0015265080922849325, ""x54"": -1.0329598273147937e-05}]",[0.9401146334746476],2,1.0,2.0745606422424316,rand,kmeans_glm,rand_K1_zinb_L10.0_kmeans_glm
nb2,1,0.0,False,True,,-4248.374666457039,8815.987236214845,8580.749332914078,-2174.7992617163854,[1.0],3.9974599612948984,2.521402088001019,[40],,,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]]","[[""x6"", ""x4"", ""x5"", ""x1"", ""x2"", ""x9"", ""x8"", ""x73"", ""x3"", ""x90"", ""x87"", ""x10"", ""x29"", ""x16"", ""x38"", ""x69"", ""x85"", ""x86"", ""x40"", ""x23"", ""x91"", ""x57"", ""x78"", ""x60"", ""x70"", ""x35"", ""x59"", ""x21"", ""x51"", ""x28"", ""x17"", ""x84"", ""x39"", ""x66"", ""x61"", ""x72"", ""x24"", ""x45"", ""x54"", ""x88""]]","[{""x6"": 0.2658467281410952, ""x4"": -0.1282068866666657, ""x5"": 0.08637677745242418, ""x1"": -0.09609227645844329, ""x2"": -0.12144967767931864, ""x9"": 0.05300501474479666, ""x8"": 0.012742503072255341, ""x73"": 0.02123451792561265, ""x3"": 0.10333202671909449, ""x90"": 0.049714559855988064, ""x87"": -0.049589122661411925, ""x10"": 0.019312178255376494, ""x29"": -0.028010442544980602, ""x16"": 0.041680790668406166, ""x38"": 0.041392573451904606, ""x69"": -0.037540739443440996, ""x85"": 0.011356495407107703, ""x86"": 0.016112984206832166, ""x40"": -0.025733868857206015, ""x23"": 0.012255832472588407, ""x91"": 0.0450866212217106, ""x57"": 0.04697959130720559, ""x78"": 0.035575643444006676, ""x60"": 0.08555044833403742, ""x70"": 0.035113035964490454, ""x35"": -0.032889711717472216, ""x59"": -0.017302793331243457, ""x21"": -0.01324991696352448, ""x51"": 0.026414801353702208, ""x28"": 0.04330154297095387, ""x17"": -0.0747503131405969, ""x84"": -0.08187361486171493, ""x39"": -0.0034830845107513175, ""x66"": -0.043363168827124016, ""x61"": 0.018313708800844992, ""x72"": -0.040079981858964164, ""x24"": -0.019271122876828913, ""x45"": -0.011202499748254376, ""x54"": -0.008710679547962454, ""x88"": -0.00412249243068589}]",[0.9339398947400995],1,1.0,2.341759204864502,rand,kmeans_glm,rand_K1_nb2_L0.0_kmeans_glm
nb2,1,0.0,False,True,,-4248.374666457039,8815.987236214845,8580.749332914078,-2174.7992617163854,[1.0],3.9974599612948984,2.521402088001019,[40],,,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]]","[[""x6"", ""x4"", ""x5"", ""x1"", ""x2"", ""x9"", ""x8"", ""x73"", ""x3"", ""x90"", ""x87"", ""x10"", ""x29"", ""x16"", ""x38"", ""x69"", ""x85"", ""x86"", ""x40"", ""x23"", ""x91"", ""x57"", ""x78"", ""x60"", ""x70"", ""x35"", ""x59"", ""x21"", ""x51"", ""x28"", ""x17"", ""x84"", ""x39"", ""x66"", ""x61"", ""x72"", ""x24"", ""x45"", ""x54"", ""x88""]]","[{""x6"": 0.2658467281410952, ""x4"": -0.1282068866666657, ""x5"": 0.08637677745242418, ""x1"": -0.09609227645844329, ""x2"": -0.12144967767931864, ""x9"": 0.05300501474479666, ""x8"": 0.012742503072255341, ""x73"": 0.02123451792561265, ""x3"": 0.10333202671909449, ""x90"": 0.049714559855988064, ""x87"": -0.049589122661411925, ""x10"": 0.019312178255376494, ""x29"": -0.028010442544980602, ""x16"": 0.041680790668406166, ""x38"": 0.041392573451904606, ""x69"": -0.037540739443440996, ""x85"": 0.011356495407107703, ""x86"": 0.016112984206832166, ""x40"": -0.025733868857206015, ""x23"": 0.012255832472588407, ""x91"": 0.0450866212217106, ""x57"": 0.04697959130720559, ""x78"": 0.035575643444006676, ""x60"": 0.08555044833403742, ""x70"": 0.035113035964490454, ""x35"": -0.032889711717472216, ""x59"": -0.017302793331243457, ""x21"": -0.01324991696352448, ""x51"": 0.026414801353702208, ""x28"": 0.04330154297095387, ""x17"": -0.0747503131405969, ""x84"": -0.08187361486171493, ""x39"": -0.0034830845107513175, ""x66"": -0.043363168827124016, ""x61"": 0.018313708800844992, ""x72"": -0.040079981858964164, ""x24"": -0.019271122876828913, ""x45"": -0.011202499748254376, ""x54"": -0.008710679547962454, ""x88"": -0.00412249243068589}]",[0.9339398947400995],1,1.0,1.7105271816253662,rand,quantile_glm,rand_K1_nb2_L0.0_quantile_glm
