families,K,lambda,nonidentical,converged,error,loglik_train,bic,aic,test_loglik,pi,test_rmse,test_mae,active_counts,shared_active,symmetric_diff,active_sets,active_features,active_coefficients,component_intercepts,n_iter,min_pi,seconds,dataset,init,task_id
nb2+nb2+zinb,3,10.0,True,True,,-1713.6726371179052,3613.854666768328,3481.3452742358104,-1579.1178049699308,"[0.3581741570686668, 0.04748318346885244, 0.5943426594624808]",100.16114090660693,12.378340322861218,"[10, 0, 8]",0.0,13.0,"[[1, 5, 7, 11, 22, 24, 25, 27, 28, 29], [], [1, 2, 5, 11, 17, 21, 22, 24]]","[[""x52"", ""x17"", ""x16"", ""x4"", ""x51"", ""x61"", ""x35"", ""x36"", ""x26"", ""x30""], [], [""x52"", ""x2"", ""x17"", ""x4"", ""x21"", ""x23"", ""x51"", ""x61""]]","[{""x52"": 0.16807867022025672, ""x17"": 0.7634110357683987, ""x16"": 0.0006490361571373332, ""x4"": 0.22013488033008713, ""x51"": 0.429611503137563, ""x61"": -0.5616018121662552, ""x35"": -0.3786717531879279, ""x36"": -0.02326732738896088, ""x26"": -0.00042672023038510466, ""x30"": -0.04335825476516196}, {}, {""x52"": 0.3264723755654271, ""x2"": 0.24995860139810547, ""x17"": 0.18011969721738352, ""x4"": 0.02693980895359842, ""x21"": 0.03153923269380112, ""x23"": -0.07851902714917526, ""x51"": 0.1710010325499073, ""x61"": -1.0054769901384837}]","[-0.4293959458474004, 2.697770280856083, 0.8029748997600537]",35,0.04748318346885244,483.3945722579956,blog,quantile_glm,blog_K3_nb2-nb2-zinb_L10.0_quantile_glm
nb2+zip+zinb,3,10.0,True,True,,-1711.556015328793,3547.4516256792645,3459.112030657586,-1579.1491250306037,"[0.3667382994307731, 0.006967669037267267, 0.6262940315319595]",1530.5296115679043,84.85597943327103,"[2, 0, 7]",0.0,8.0,"[[1, 22], [], [2, 5, 11, 22, 24, 25, 29]]","[[""x52"", ""x51""], [], [""x2"", ""x17"", ""x4"", ""x51"", ""x61"", ""x35"", ""x30""]]","[{""x52"": 1.097884778262363, ""x51"": 0.2319600317280087}, {}, {""x2"": 0.21779716538919014, ""x17"": 0.5069882754334758, ""x4"": 0.259691229291102, ""x51"": 0.46839061028612444, ""x61"": -1.614038388962374, ""x35"": -0.05747141798234826, ""x30"": -0.2350640337721053}]","[0.6091022802113373, 0.6366493998628371, 0.09681308370664915]",52,0.006967669037267267,803.3378882408142,blog,quantile_glm,blog_K3_nb2-zip-zinb_L10.0_quantile_glm
poisson+nb2+zinb,3,2.0,True,True,,-1652.2018383768561,3774.1310357244975,3440.4036767537123,-1580.8380565685459,"[0.16447003211914224, 0.40228702580729386, 0.43324294207356384]",3.390311174650021e+18,1.535354911806756e+17,"[13, 37, 10]",7.0,32.0,"[[1, 7, 11, 18, 21, 22, 24, 25, 29, 31, 32, 37, 38], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40], [1, 2, 11, 14, 17, 21, 22, 24, 29, 38]]","[[""x52"", ""x16"", ""x4"", ""x19"", ""x23"", ""x51"", ""x61"", ""x35"", ""x30"", ""x57"", ""x55"", ""x42"", ""x46""], [""x52"", ""x2"", ""x7"", ""x12"", ""x17"", ""x22"", ""x16"", ""x1"", ""x11"", ""x6"", ""x4"", ""x5"", ""x20"", ""x24"", ""x9"", ""x21"", ""x15"", ""x10"", ""x23"", ""x51"", ""x54"", ""x61"", ""x35"", ""x31"", ""x36"", ""x26"", ""x30"", ""x41"", ""x57"", ""x47"", ""x37"", ""x32"", ""x45"", ""x42"", ""x46"", ""x27"", ""x39""], [""x52"", ""x2"", ""x4"", ""x20"", ""x21"", ""x23"", ""x51"", ""x61"", ""x30"", ""x46""]]","[{""x52"": 0.11456970384903137, ""x16"": 0.010790714153983229, ""x4"": 0.24877197351730942, ""x19"": 0.45666659914464586, ""x23"": -0.16702439790606025, ""x51"": 0.09794474723381309, ""x61"": -1.0371947950491736, ""x35"": -0.3675889661174059, ""x30"": -0.03738756065227727, ""x57"": -0.06859971551357393, ""x55"": 0.04445410825260692, ""x42"": 0.027110188431438646, ""x46"": -0.2168190796865113}, {""x52"": 0.06243984889039265, ""x2"": -53.75113372675872, ""x7"": 53.82756427775245, ""x12"": 7.243873118707285, ""x17"": 21.427339865045102, ""x22"": -30.392837418247257, ""x16"": -61.38483872431167, ""x1"": 94.21832417838938, ""x11"": -19.486085326537854, ""x6"": 6.029776574947361, ""x4"": 6.2970623053339505, ""x5"": -3.434495679909388, ""x20"": -0.5655775100982899, ""x24"": 5.870925068711025, ""x9"": -16.03888107922485, ""x21"": 0.3610026940318186, ""x15"": -8.049058609353166, ""x10"": -0.000338027708233142, ""x23"": -1.3392485976244615, ""x51"": 0.6486872342509636, ""x54"": -0.00031322888506261595, ""x61"": -0.7256477111148857, ""x35"": -2.6736619938900477, ""x31"": 19.75189353944159, ""x36"": -19.722690905182436, ""x26"": -1.1707302419517422, ""x30"": -0.1312452502902068, ""x41"": -0.000275013544233525, ""x57"": 0.03605261814789101, ""x47"": 3.1115770485776495, ""x37"": 16.48499317534355, ""x32"": -27.55003171122889, ""x45"": -0.2045747737820769, ""x42"": 0.9019562605183647, ""x46"": -0.023211279554275634, ""x27"": 4.5086500315785765, ""x39"": 2.3084810924943113}, {""x52"": 1.1500729902859403, ""x2"": 0.006252206559797105, ""x4"": 0.04266097172102355, ""x20"": -0.4774202762569023, ""x21"": 1.0225843475022796, ""x23"": -0.511945179118429, ""x51"": 0.3534675380322438, ""x61"": -0.8667043377589775, ""x30"": -0.6539216632703991, ""x46"": 0.110197226585235}]","[-1.599750077380203, -0.2659132603313804, 0.977387374455246]",100,0.16447003211914224,2196.193714618683,blog,quantile_glm,blog_K3_poisson-nb2-zinb_L2.0_quantile_glm
nb2+zinb,2,10.0,True,True,,-1714.3601429386906,3573.783146736006,3470.7202858773812,-1582.2837369639105,"[0.5771131085969057, 0.4228868914030942]",192.42449166777683,17.250966135792716,"[10, 5]",4.0,7.0,"[[1, 2, 5, 7, 8, 11, 22, 24, 27, 29], [1, 5, 21, 22, 24]]","[[""x52"", ""x2"", ""x17"", ""x16"", ""x1"", ""x4"", ""x51"", ""x61"", ""x36"", ""x30""], [""x52"", ""x17"", ""x23"", ""x51"", ""x61""]]","[{""x52"": 0.4224820934445606, ""x2"": 0.057209954002695136, ""x17"": 0.5635162313510221, ""x16"": 0.24689773831511308, ""x1"": 0.17489161901240124, ""x4"": 0.20182259169335445, ""x51"": 0.03128064547707869, ""x61"": -0.7260370002837048, ""x36"": -0.2581331751338099, ""x30"": -0.06921923120651349}, {""x52"": 0.1114050881028137, ""x17"": 0.15538312183011965, ""x23"": -0.11701559936367951, ""x51"": 0.3283498573215522, ""x61"": -0.8727034789154352}]","[-0.48585586362982436, 1.4145899213013544]",70,0.4228868914030942,710.3555338382721,blog,kmeans_glm,blog_K2_nb2-zinb_L10.0_kmeans_glm
poisson+zinb+zinb,3,1.0,True,True,,-1622.3597736377678,3928.5873198947675,3442.7195472755357,-1583.3402242412267,"[0.1774108362949874, 0.4929465962551341, 0.3296425674498785]",1.3462453588744331e+19,6.182594954210772e+17,"[13, 40, 37]",12.0,28.0,"[[1, 7, 8, 21, 22, 24, 25, 29, 31, 32, 36, 37, 38], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]]","[[""x52"", ""x16"", ""x1"", ""x23"", ""x51"", ""x61"", ""x35"", ""x30"", ""x57"", ""x55"", ""x45"", ""x42"", ""x46""], [""x52"", ""x2"", ""x7"", ""x12"", ""x17"", ""x22"", ""x16"", ""x1"", ""x11"", ""x6"", ""x4"", ""x5"", ""x14"", ""x20"", ""x24"", ""x9"", ""x21"", ""x19"", ""x15"", ""x10"", ""x23"", ""x51"", ""x54"", ""x61"", ""x35"", ""x31"", ""x36"", ""x26"", ""x30"", ""x41"", ""x57"", ""x55"", ""x47"", ""x37"", ""x32"", ""x45"", ""x42"", ""x46"", ""x27"", ""x39""], [""x52"", ""x2"", ""x7"", ""x12"", ""x17"", ""x22"", ""x16"", ""x1"", ""x11"", ""x6"", ""x4"", ""x14"", ""x24"", ""x9"", ""x21"", ""x19"", ""x15"", ""x10"", ""x51"", ""x54"", ""x61"", ""x35"", ""x31"", ""x36"", ""x26"", ""x30"", ""x41"", ""x57"", ""x55"", ""x47"", ""x37"", ""x32"", ""x45"", ""x42"", ""x46"", ""x27"", ""x39""]]","[{""x52"": 0.19975146399869229, ""x16"": 0.4284419674829806, ""x1"": 0.10768077799736826, ""x23"": -0.7090959567645464, ""x51"": 0.08768437271794677, ""x61"": -0.21227498754140736, ""x35"": -0.0046044588698087915, ""x30"": -1.392184737103596, ""x57"": -0.3958816911777559, ""x55"": -0.1039215471483382, ""x45"": 0.4141175913537825, ""x42"": 1.0275384052162215, ""x46"": -0.8367646420326379}, {""x52"": 0.802564782939206, ""x2"": -68.95438578084386, ""x7"": 61.76720522599856, ""x12"": 15.24401427244501, ""x17"": 25.929719029726645, ""x22"": -35.787658412628424, ""x16"": -67.05560115507527, ""x1"": 103.1162412763005, ""x11"": -26.98115827650925, ""x6"": 13.946963009016113, ""x4"": 10.69858310492672, ""x5"": -8.571884605035963, ""x14"": 7.110691783009233e-05, ""x20"": -2.818786252840948, ""x24"": 12.046916752865839, ""x9"": -23.93160439085254, ""x21"": -1.5881536637060085, ""x19"": -2.6063348804239728, ""x15"": -10.180214534904202, ""x10"": 10.236858019564119, ""x23"": -2.3757546729808854, ""x51"": 0.40414873957595226, ""x54"": -0.24928233976474293, ""x61"": -1.513058466721652, ""x35"": -6.348001082436831, ""x31"": 28.753255695014428, ""x36"": -29.15172638443175, ""x26"": -7.975982947921427, ""x30"": -0.6237928600044965, ""x41"": 6.260711876621553, ""x57"": 0.0543086996057796, ""x55"": -0.6081155064631845, ""x47"": 8.457693212475863, ""x37"": 19.675390997082065, ""x32"": -39.97569385335649, ""x45"": 1.0841212923913912, ""x42"": 2.7773211877947634, ""x46"": -0.14285887652330007, ""x27"": 6.857111545780824, ""x39"": 2.283701264620062}, {""x52"": 0.960473235842571, ""x2"": -13.564169017180616, ""x7"": 4.774188862661343, ""x12"": 0.002465550458692475, ""x17"": 8.842363381541183, ""x22"": 0.0021604510293391616, ""x16"": -50.31994191245529, ""x1"": 65.91998378030036, ""x11"": -76.09393951410574, ""x6"": 69.31370713579516, ""x4"": -1.584410257024194, ""x14"": 0.621344147327547, ""x24"": 0.002217604729189844, ""x9"": 0.0022368951048705172, ""x21"": -10.603778156437118, ""x19"": 3.0993634022951535, ""x15"": 0.001970380250480732, ""x10"": 0.0007097969081957655, ""x51"": 3.1834980363988787, ""x54"": -1.9608760118191886, ""x61"": -0.7755217822680774, ""x35"": -0.8884307173275109, ""x31"": 29.698933306988632, ""x36"": -1.903123852817406, ""x26"": -28.397241444709774, ""x30"": -0.8842199400805266, ""x41"": 0.0018833731528401186, ""x57"": -0.0881407501383303, ""x55"": 0.31894954972561806, ""x47"": 27.39774318382389, ""x37"": 0.0015204442799100504, ""x32"": -29.253697808306768, ""x45"": 0.9890474952837794, ""x42"": 0.002366300659542503, ""x46"": -0.4245845250844075, ""x27"": 2.376208468410079, ""x39"": 0.49092489484656526}]","[-1.5620293555882645, -1.3743292627377202, 1.0609846603382236]",107,0.1774108362949874,2652.845239639282,blog,quantile_glm,blog_K3_poisson-zinb-zinb_L1.0_quantile_glm
zip+zinb+zinb,3,10.0,True,True,,-1713.0702842999556,3598.8344505744644,3476.140568599911,-1584.0815016425324,"[0.03898113540524338, 0.5453595584831034, 0.41565930611165325]",108.52962631983775,12.702480342861946,"[0, 10, 5]",0.0,11.0,"[[], [1, 2, 5, 8, 11, 22, 24, 25, 29, 31], [1, 5, 21, 22, 24]]","[[], [""x52"", ""x2"", ""x17"", ""x1"", ""x4"", ""x51"", ""x61"", ""x35"", ""x30"", ""x57""], [""x52"", ""x17"", ""x23"", ""x51"", ""x61""]]","[{}, {""x52"": 0.41622685788975766, ""x2"": 0.20248997913986266, ""x17"": 0.3246747081060604, ""x1"": 0.5895767759485057, ""x4"": 0.1844212943293247, ""x51"": 0.019563551308374217, ""x61"": -0.714694952164302, ""x35"": -0.16934336096394897, ""x30"": -0.22946863771339643, ""x57"": -0.12646324939574013}, {""x52"": 0.136089439066597, ""x17"": 0.13931822289878315, ""x23"": -0.1343708774743759, ""x51"": 0.33080175372590187, ""x61"": -0.8749437460658079}]","[-4.903760947495067, -0.46875457570418133, 1.436014122228074]",62,0.03898113540524338,1223.6386289596558,blog,quantile_glm,blog_K3_zip-zinb-zinb_L10.0_quantile_glm
nb2+nb2+zip,3,10.0,True,True,,-1705.2544837724172,3603.9261153563343,3466.5089675448344,-1584.2557398611866,"[0.6400873166894623, 0.3460949340926797, 0.013817749217857868]",43.293657165515036,8.420888413814053,"[12, 5, 3]",1.0,14.0,"[[1, 5, 7, 8, 11, 22, 24, 25, 27, 28, 29, 31], [1, 5, 21, 22, 24], [24, 32, 37]]","[[""x52"", ""x17"", ""x16"", ""x1"", ""x4"", ""x51"", ""x61"", ""x35"", ""x36"", ""x26"", ""x30"", ""x57""], [""x52"", ""x17"", ""x23"", ""x51"", ""x61""], [""x61"", ""x55"", ""x42""]]","[{""x52"": 0.42483939507886376, ""x17"": 0.46252835225189715, ""x16"": 0.0395801203766748, ""x1"": 0.29838705971954177, ""x4"": 0.3067207348768455, ""x51"": 0.18038277958172796, ""x61"": -0.6637302691337389, ""x35"": -0.2922746002871054, ""x36"": -0.08868581097786346, ""x26"": -0.0002182723429656721, ""x30"": -0.24644362655533, ""x57"": -0.014766896776173672}, {""x52"": 0.099754518350218, ""x17"": 0.5221767313135852, ""x23"": -0.015174975247620955, ""x51"": 0.2189795068996488, ""x61"": -0.9272592419911015}, {""x61"": -0.43549750459356773, ""x55"": 0.055227203289032356, ""x42"": -0.25485045982591736}]","[-0.7619240599069301, 1.4855729288711264, 4.24746381370661]",67,0.013817749217857868,1101.8389976024628,blog,kmeans_glm,blog_K3_nb2-nb2-zip_L10.0_kmeans_glm
nb2+zinb+zinb,3,2.0,True,True,,-1624.3559935641333,3835.8711858417482,3418.7119871282666,-1584.3499354754917,"[0.3389179945575693, 0.28852054593489157, 0.37256145950753905]",2.630456933270899e+17,1.1867106372465004e+16,"[9, 39, 27]",7.0,32.0,"[[1, 3, 5, 17, 19, 21, 22, 29, 38], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40], [1, 2, 3, 5, 7, 8, 9, 10, 15, 17, 18, 19, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 40]]","[[""x52"", ""x7"", ""x17"", ""x21"", ""x15"", ""x23"", ""x51"", ""x30"", ""x46""], [""x52"", ""x2"", ""x7"", ""x12"", ""x17"", ""x22"", ""x16"", ""x1"", ""x11"", ""x6"", ""x4"", ""x5"", ""x20"", ""x24"", ""x9"", ""x21"", ""x19"", ""x15"", ""x10"", ""x23"", ""x51"", ""x54"", ""x61"", ""x35"", ""x31"", ""x36"", ""x26"", ""x30"", ""x41"", ""x57"", ""x55"", ""x47"", ""x37"", ""x32"", ""x45"", ""x42"", ""x46"", ""x27"", ""x39""], [""x52"", ""x2"", ""x7"", ""x17"", ""x16"", ""x1"", ""x11"", ""x6"", ""x24"", ""x21"", ""x19"", ""x15"", ""x54"", ""x61"", ""x35"", ""x31"", ""x36"", ""x26"", ""x30"", ""x57"", ""x55"", ""x47"", ""x32"", ""x45"", ""x46"", ""x27"", ""x39""]]","[{""x52"": 2.387008213544047, ""x7"": -0.0003661534541211999, ""x17"": -0.06699152648637695, ""x21"": 0.5740897812471941, ""x15"": 0.47281606469751825, ""x23"": 0.18854301792536587, ""x51"": 1.043514564834917, ""x30"": -0.1931815179288438, ""x46"": 0.012511565850955886}, {""x52"": -0.23744916656882048, ""x2"": -68.42654132649609, ""x7"": 61.70295877635137, ""x12"": 14.864540686469898, ""x17"": 24.666277537090867, ""x22"": -35.50475482665144, ""x16"": -66.91630792607954, ""x1"": 103.53079635809655, ""x11"": -26.858923275296295, ""x6"": 13.725414318882796, ""x4"": 12.0983978585898, ""x5"": -6.17583947966854, ""x20"": -1.5124186657313434, ""x24"": 11.833579441825702, ""x9"": -24.118342387051953, ""x21"": -1.4109169517445062, ""x19"": -4.121009086579067, ""x15"": -12.533379300131767, ""x10"": 8.565025063602405, ""x23"": -2.444321827085397, ""x51"": 1.1365559135099854, ""x54"": -0.029189686512023905, ""x61"": -1.6092066156792975, ""x35"": -5.7551483722140615, ""x31"": 28.666376009584575, ""x36"": -28.846569060226194, ""x26"": -7.4115708895752626, ""x30"": 0.04330927956144658, ""x41"": 5.194624684986839, ""x57"": -0.00994211705747292, ""x55"": 0.1925867152745593, ""x47"": 9.602475298693102, ""x37"": 19.846954325198574, ""x32"": -39.91263490466056, ""x45"": 0.30406805652117264, ""x42"": 2.1767733764041677, ""x46"": -0.22036225169094037, ""x27"": 6.872785156940459, ""x39"": 1.9795429322871292}, {""x52"": 0.23548684225452526, ""x2"": -14.360141539081011, ""x7"": 3.3720030186046346, ""x17"": 12.228172534913918, ""x16"": -48.638764348794695, ""x1"": 68.27128623607317, ""x11"": -78.4460923366896, ""x6"": 68.66161008858064, ""x24"": 0.08895547918896095, ""x21"": -4.89810773325371, ""x19"": 1.1652431668246508, ""x15"": -4.01758633483858, ""x54"": -0.033446613106426736, ""x61"": -1.4287952571243143, ""x35"": -3.133846815790248, ""x31"": 31.622496523743234, ""x36"": -0.7679495780512675, ""x26"": -33.246431220503275, ""x30"": -0.00026907662928790703, ""x57"": 0.03750728527575772, ""x55"": -0.21873319686654333, ""x47"": 19.523251522872688, ""x32"": -31.750153593505377, ""x45"": 1.5931933509600364, ""x46"": -0.3238959707088113, ""x27"": 12.526143958452362, ""x39"": 0.5596561468798521}]","[0.716441083052812, -1.6201672006670003, -0.08727041303119673]",102,0.28852054593489157,1908.1964592933655,blog,quantile_glm,blog_K3_nb2-zinb-zinb_L2.0_quantile_glm
nb2+nb2+zinb,3,10.0,True,True,,-1711.099363483368,3581.0770983833254,3468.198726966736,-1585.2457385317182,"[0.5244662541838058, 0.4484142594018911, 0.02711948641430313]",153.8477264480519,14.75849248971059,"[7, 7, 0]",0.0,11.0,"[[1, 5, 11, 22, 25, 29, 36], [1, 2, 5, 22, 24, 28, 30], []]","[[""x52"", ""x17"", ""x4"", ""x51"", ""x35"", ""x30"", ""x45""], [""x52"", ""x2"", ""x17"", ""x51"", ""x61"", ""x26"", ""x41""], []]","[{""x52"": 0.2013363701914638, ""x17"": 0.13322847496529255, ""x4"": 0.3630502997293171, ""x51"": 0.5822606809169978, ""x35"": -0.13921132086984464, ""x30"": -0.013803811050717823, ""x45"": -0.12688470288243475}, {""x52"": 0.28187423636779296, ""x2"": 0.41856815769660044, ""x17"": 0.3359165839114715, ""x51"": 0.09938508076621479, ""x61"": -1.9421918753134093, ""x26"": -0.01045937831593169, ""x41"": -0.0026296627467177727}, {}]","[0.1326775765577181, 0.038106197587222314, 1.7380413962436803]",36,0.02711948641430313,645.9654486179352,blog,kmeans_glm,blog_K3_nb2-nb2-zinb_L10.0_kmeans_glm
nb2+zinb+zinb,3,10.0,True,True,,-1711.2842133485333,3595.26230867162,3472.5684266970666,-1585.4544441617484,"[0.034079493671736405, 0.4903949436514371, 0.4755255626768265]",165.9168343670457,15.422256558884452,"[0, 7, 8]",0.0,12.0,"[[], [1, 5, 11, 22, 25, 29, 36], [1, 2, 5, 22, 24, 28, 30, 31]]","[[], [""x52"", ""x17"", ""x4"", ""x51"", ""x35"", ""x30"", ""x45""], [""x52"", ""x2"", ""x17"", ""x51"", ""x61"", ""x26"", ""x41"", ""x57""]]","[{}, {""x52"": 0.17749151285740478, ""x17"": 0.11384299963612664, ""x4"": 0.3665868620367885, ""x51"": 0.5800042920668147, ""x35"": -0.12757839329360257, ""x30"": -0.001705540568449075, ""x45"": -0.11986251723728693}, {""x52"": 0.28865350812837237, ""x2"": 0.34694576070369476, ""x17"": 0.4415353035074643, ""x51"": 0.10005139103304456, ""x61"": -1.9031686497599352, ""x26"": -0.02507570216019203, ""x41"": -0.003906694118125993, ""x57"": 9.337841792106941e-05}]","[1.6161271456853241, 0.16557399559699384, 0.02229627447391614]",33,0.034079493671736405,574.919374704361,blog,kmeans_glm,blog_K3_nb2-zinb-zinb_L10.0_kmeans_glm
