families,K,lambda,nonidentical,converged,error,loglik_train,bic,aic,test_loglik,pi,test_rmse,test_mae,active_counts,shared_active,symmetric_diff,active_sets,active_features,active_coefficients,component_intercepts,n_iter,min_pi,seconds,dataset,init,task_id
nb2+zip+zinb,3,20.0,True,True,,-1735.5745121650996,3574.765353514931,3501.149024330199,-1591.6465497613913,"[0.8728559762301834, 0.04796727637589222, 0.07917674739392445]",93.06498108624514,12.578930719199334,"[6, 0, 0]",0.0,6.0,"[[1, 5, 11, 21, 22, 24], [], []]","[[""x52"", ""x17"", ""x4"", ""x23"", ""x51"", ""x61""], [], []]","[{""x52"": 0.2576592541391723, ""x17"": 0.5976630570721702, ""x4"": 0.14876879008341187, ""x23"": -0.07789372824006162, ""x51"": 0.19905640596285723, ""x61"": -0.9826213568266092}, {}, {}]","[0.1406674076922827, 1.1629651705137818, 3.1608380788907384]",28,0.04796727637589222,320.7727942466736,blog,kmeans_glm,blog_K3_nb2-zip-zinb_L20.0_kmeans_glm
nb2+zinb,2,20.0,True,True,,-1743.9060971926988,3577.6130130121655,3513.8121943853976,-1596.4114673979338,"[0.8396363911813222, 0.16036360881867784]",58.4797414748963,10.290286462723957,"[7, 0]",0.0,7.0,"[[1, 2, 5, 11, 21, 22, 24], []]","[[""x52"", ""x2"", ""x17"", ""x4"", ""x23"", ""x51"", ""x61""], []]","[{""x52"": 0.19913641153326014, ""x2"": 0.2300481365287913, ""x17"": 0.2938002828412987, ""x4"": 0.09330928695752892, ""x23"": -0.013903717167868177, ""x51"": 0.241297016093642, ""x61"": -0.9097601365641597}, {}]","[0.6543691789971092, 1.82443496873584]",8,0.16036360881867784,155.180025100708,blog,kmeans_glm,blog_K2_nb2-zinb_L20.0_kmeans_glm
poisson+nb2+nb2,3,10.0,True,True,,-1713.0465067760729,3578.063629689753,3470.0930135521457,-1593.1079006630484,"[0.04348003207326653, 0.8050880744220075, 0.15143189350472602]",96.63666110972846,12.215519157359816,"[0, 10, 5]",0.0,11.0,"[[], [1, 2, 5, 8, 11, 22, 24, 25, 29, 31], [1, 5, 21, 22, 24]]","[[], [""x52"", ""x2"", ""x17"", ""x1"", ""x4"", ""x51"", ""x61"", ""x35"", ""x30"", ""x57""], [""x52"", ""x17"", ""x23"", ""x51"", ""x61""]]","[{}, {""x52"": 0.369445799346955, ""x2"": 0.16521222003877042, ""x17"": 0.252512577927837, ""x1"": 0.596239721073141, ""x4"": 0.24570501829405905, ""x51"": 0.08896401420711027, ""x61"": -0.8257972043597014, ""x35"": -0.20074698312094663, ""x30"": -0.25770036793728485, ""x57"": -0.09386475080661458}, {""x52"": 0.04497633109761439, ""x17"": 0.16156945893696087, ""x23"": -0.01704954893766648, ""x51"": 0.17558392493189146, ""x61"": -0.8317249348051674}]","[-4.306855776161721, -0.4362630592368129, 2.4037553950517863]",44,0.04348003207326653,746.827002286911,blog,kmeans_glm,blog_K3_poisson-nb2-nb2_L10.0_kmeans_glm
poisson+nb2,2,20.0,True,True,,-1738.3773423621083,3580.3710139089485,3506.7546847242165,-1603.8418793210308,"[0.0043626396560381715, 0.9956373603439618]",71.6304883516463,10.799266966306414,"[6, 5]",2.0,7.0,"[[18, 21, 24, 37, 38, 39], [1, 5, 21, 22, 24]]","[[""x19"", ""x23"", ""x61"", ""x42"", ""x46"", ""x27""], [""x52"", ""x17"", ""x23"", ""x51"", ""x61""]]","[{""x19"": -0.07434311961478418, ""x23"": 0.0020993016528818333, ""x61"": -0.38638081066264096, ""x42"": -0.1563324353560373, ""x46"": -0.11720942711710591, ""x27"": -0.012326596996878766}, {""x52"": 0.24609302184211632, ""x17"": 0.5922706293313578, ""x23"": -0.06616879982071226, ""x51"": 0.2006269199783455, ""x61"": -0.8886623904727214}]","[4.165785354621331, 0.585935242604102]",75,0.0043626396560381715,644.8665716648102,blog,kmeans_glm,blog_K2_poisson-nb2_L20.0_kmeans_glm
nb2+nb2+zinb,3,10.0,True,True,,-1711.099363483368,3581.0770983833254,3468.198726966736,-1585.2457385317182,"[0.5244662541838058, 0.4484142594018911, 0.02711948641430313]",153.8477264480519,14.75849248971059,"[7, 7, 0]",0.0,11.0,"[[1, 5, 11, 22, 25, 29, 36], [1, 2, 5, 22, 24, 28, 30], []]","[[""x52"", ""x17"", ""x4"", ""x51"", ""x35"", ""x30"", ""x45""], [""x52"", ""x2"", ""x17"", ""x51"", ""x61"", ""x26"", ""x41""], []]","[{""x52"": 0.2013363701914638, ""x17"": 0.13322847496529255, ""x4"": 0.3630502997293171, ""x51"": 0.5822606809169978, ""x35"": -0.13921132086984464, ""x30"": -0.013803811050717823, ""x45"": -0.12688470288243475}, {""x52"": 0.28187423636779296, ""x2"": 0.41856815769660044, ""x17"": 0.3359165839114715, ""x51"": 0.09938508076621479, ""x61"": -1.9421918753134093, ""x26"": -0.01045937831593169, ""x41"": -0.0026296627467177727}, {}]","[0.1326775765577181, 0.038106197587222314, 1.7380413962436803]",36,0.02711948641430313,645.9654486179352,blog,kmeans_glm,blog_K3_nb2-nb2-zinb_L10.0_kmeans_glm
poisson+zinb,2,5.0,True,True,,-1723.338366507759,3584.8318385951607,3486.676733015518,-2211.127221883011,"[0.006921640300986682, 0.9930783596990134]",101961.4825162401,4650.205889833524,"[0, 15]",0.0,15.0,"[[], [1, 2, 3, 5, 14, 17, 21, 22, 24, 25, 29, 31, 32, 38, 40]]","[[], [""x52"", ""x2"", ""x7"", ""x17"", ""x20"", ""x21"", ""x23"", ""x51"", ""x61"", ""x35"", ""x30"", ""x57"", ""x55"", ""x46"", ""x39""]]","[{}, {""x52"": 0.30836591370242683, ""x2"": 0.5255534245885298, ""x7"": 0.0256659259478857, ""x17"": 0.07602461899348682, ""x20"": -0.16439704317540407, ""x21"": 1.5969730277715084, ""x23"": -0.03330151842670746, ""x51"": 0.3587007538451089, ""x61"": -0.9434021489841229, ""x35"": -1.3410243786749105, ""x30"": -0.3958083594045183, ""x57"": 0.01938709962236189, ""x55"": -0.0003930717789660833, ""x46"": 0.00714575410380423, ""x39"": 0.07882756082438044}]","[1.1926595745303141, 0.5336903972627642]",114,0.006921640300986682,1460.6667339801788,blog,quantile_glm,blog_K2_poisson-zinb_L5.0_quantile_glm
nb2+zip,2,20.0,True,True,,-1754.581961065574,3585.1492301999515,3531.163922131148,-1604.8755236557013,"[0.9676979542709396, 0.032302045729060355]",82.58293375211495,11.45722301276655,"[6, 0]",0.0,6.0,"[[1, 2, 5, 21, 22, 24], []]","[[""x52"", ""x2"", ""x17"", ""x23"", ""x51"", ""x61""], []]","[{""x52"": 0.22302226932298924, ""x2"": 0.5070667757704868, ""x17"": 0.002216122792204383, ""x23"": -0.07478801068159689, ""x51"": 0.25258776363463026, ""x61"": -0.8307352420342857}, {}]","[0.7598656898277507, 0.5703798892107333]",23,0.032302045729060355,133.72377038002014,blog,kmeans_glm,blog_K2_nb2-zip_L20.0_kmeans_glm
nb2+zinb+zinb,3,20.0,True,True,,-1734.1866643048327,3585.8051683523618,3502.3733286096654,-1607.5163731856155,"[0.5884278759324696, 0.3634874806462215, 0.04808464342130891]",1078.1195865233178,1077.1585662845862,"[4, 3, 0]",0.0,5.0,"[[1, 5, 22, 24], [1, 11, 22], []]","[[""x52"", ""x17"", ""x51"", ""x61""], [""x52"", ""x4"", ""x51""], []]","[{""x52"": 0.10363373069519725, ""x17"": 0.7184872953250382, ""x51"": 0.28789828428743247, ""x61"": -1.3607064077280384}, {""x52"": 0.23069442285854122, ""x4"": 0.022383691014133837, ""x51"": 0.24415385036752182}, {}]","[0.5360054649109093, 0.4855068310306095, 10.017063155617457]",10,0.04808464342130891,307.3366069793701,blog,kmeans_glm,blog_K3_nb2-zinb-zinb_L20.0_kmeans_glm
poisson+nb2,2,20.0,True,True,,-1758.7528917668694,3586.58333632356,3537.505783533739,-1611.201339840301,"[0.11598072019214661, 0.8840192798078533]",53.90728720147637,9.57080609643476,"[0, 6]",0.0,6.0,"[[], [1, 2, 5, 21, 22, 24]]","[[], [""x52"", ""x2"", ""x17"", ""x23"", ""x51"", ""x61""]]","[{}, {""x52"": 0.2013192593976273, ""x2"": 0.2122381904055805, ""x17"": 0.3072729260367268, ""x23"": -0.04780752811847318, ""x51"": 0.24040091955894125, ""x61"": -0.8262112635968363}]","[-1.3226832011676783, 0.8596451593103542]",15,0.11598072019214661,158.10100746154785,blog,quantile_glm,blog_K2_poisson-nb2_L20.0_quantile_glm
poisson+nb2+nb2,3,20.0,True,True,,-1739.853162250078,3590.23040896387,3511.706324500156,-1597.9832967171897,"[0.08329963514101006, 0.11614696732286493, 0.800553397536125]",83.43085455755386,11.968069756919947,"[0, 1, 8]",0.0,8.0,"[[], [24], [1, 2, 5, 8, 11, 21, 22, 24]]","[[], [""x61""], [""x52"", ""x2"", ""x17"", ""x1"", ""x4"", ""x23"", ""x51"", ""x61""]]","[{}, {""x61"": -0.42876187492237294}, {""x52"": 0.3231922938374631, ""x2"": 0.06775645418435995, ""x17"": 0.42087182704039316, ""x1"": 0.023440635307910726, ""x4"": 0.28773449300524884, ""x23"": -0.016241027213138762, ""x51"": 0.10956408608087588, ""x61"": -0.7597914558344431}]","[-2.4553314561280195, 2.8058019410668056, 0.08552773117567641]",27,0.08329963514101006,298.4179756641388,blog,quantile_glm,blog_K3_poisson-nb2-nb2_L20.0_quantile_glm
