families,K,lambda,nonidentical,converged,error,loglik_train,bic,aic,test_loglik,pi,extras,test_rmse,test_mae,prediction_finite,prediction_max,prediction_q99,prediction_stable,baseline_mean_rmse,baseline_median_mae,rmse_skill,mae_skill,active_counts,shared_active,symmetric_diff,active_sets,active_features,active_coefficients,component_intercepts,n_iter,min_pi,seconds,dataset,split_id,split_seed,n_train,n_test,offset_used,init,task_id,test_loglik_per_obs
poisson+zinb,2,100.0,True,True,,-3188.858501028114,6453.872126389602,6395.717002056228,-765.1571755781879,"[0.8339036019246033, 0.16609639807539672]","[{}, {""log_alpha"": 2.133144050905562, ""logit_theta"": -16.28316743502934}]",3.0080980896276794,0.8469795903493778,True,0.678302202713618,0.6356969991646626,True,3.010951352996976,0.48815566835871405,0.000947628518294219,-0.7350604433153631,"[4, 0]",0.0,4.0,"[[1, 2, 15, 20], []]","[[""xage"", ""child"", ""logc"", ""site_3""], []]","[{""xage"": 0.16615398728898664, ""child"": -0.04808512758256696, ""logc"": -0.1405019023489341, ""site_3"": 0.061011260036079935}, {}]","[-1.9001653857418097, 0.9315954930819915]",5,0.16609639807539672,14.596919298171997,randhealth_notmdvis_baseline,0,20260630,4730,1182,False,quantile_glm,randhealth_notmdvis_baseline_S0_K2_poisson-zinb_L100.0_quantile_glm,-0.6473410960898375
nb2+zinb,2,50.0,True,True,,-3139.7764340281483,6457.248158167502,6321.552868056297,-759.7693649278455,"[0.8888155135247778, 0.11118448647522214]","[{""log_alpha"": -1.6067386369761927}, {""log_alpha"": 0.08588528319293161, ""logit_theta"": 0.6835886564761005}]",3.004361988145703,0.8394871131763765,True,0.9144438728477728,0.7708796294581679,True,3.010951352996976,0.48815566835871405,0.002188466062300942,-0.7197119025554195,"[14, 1]",0.0,15.0,"[[1, 2, 3, 8, 11, 15, 16, 17, 20, 22, 23, 41, 44, 50], [31]]","[[""xage"", ""child"", ""disea"", ""black"", ""fmde"", ""logc"", ""coins"", ""mhi"", ""site_3"", ""female"", ""site_4"", ""plan_17"", ""plan_2"", ""plan_7""], [""hlthp""]]","[{""xage"": 0.15010011084071312, ""child"": -0.15101426174228305, ""disea"": 0.037464744111426224, ""black"": -0.07920760799976212, ""fmde"": -0.0437285883359333, ""logc"": -0.19358054752556347, ""coins"": -0.045995227341795876, ""mhi"": -0.045436735236697105, ""site_3"": 0.13957932029047393, ""female"": 0.0480146937699325, ""site_4"": -0.006935701050142488, ""plan_17"": 0.023272134080477253, ""plan_2"": 0.052954314201108514, ""plan_7"": 0.002412046690734415}, {""hlthp"": 0.008636254941640609}]","[-1.8372125687989, 2.3499521784325363]",11,0.11118448647522214,49.46259903907776,randhealth_notmdvis_baseline,0,20260630,4730,1182,False,kmeans_glm,randhealth_notmdvis_baseline_S0_K2_nb2-zinb_L50.0_kmeans_glm,-0.6427828806496154
zip+zinb,2,50.0,True,True,,-3148.3012480446037,6457.374425237441,6334.602496089207,-759.1637788540481,"[0.8755426316656534, 0.12445736833434654]","[{""logit_theta"": -1.676657662701591}, {""log_alpha"": 1.4142071464610637, ""logit_theta"": -0.5877598166858433}]",3.004452220356672,0.8297507913881123,True,0.8683312256560558,0.7376017371114446,True,3.010951352996976,0.48815566835871405,0.0021584980553853717,-0.6997667858245211,"[13, 0]",0.0,13.0,"[[1, 2, 3, 8, 11, 15, 16, 17, 20, 22, 23, 41, 44], []]","[[""xage"", ""child"", ""disea"", ""black"", ""fmde"", ""logc"", ""coins"", ""mhi"", ""site_3"", ""female"", ""site_4"", ""plan_17"", ""plan_2""], []]","[{""xage"": 0.15603833518159724, ""child"": -0.1458814384718792, ""disea"": 0.038386780319004596, ""black"": -0.0672267883420782, ""fmde"": -0.03355029556830252, ""logc"": -0.20093201619473738, ""coins"": -0.03764400240298656, ""mhi"": -0.034324683294948186, ""site_3"": 0.13622640469289476, ""female"": 0.050258054272936836, ""site_4"": -0.0019388103383795037, ""plan_17"": 0.018671787068635513, ""plan_2"": 0.05183768338145796}, {}]","[-1.6981903288863933, 1.5654177930725455]",8,0.12445736833434654,59.34988474845886,randhealth_notmdvis_baseline,0,20260630,4730,1182,False,kmeans_glm,randhealth_notmdvis_baseline_S0_K2_zip-zinb_L50.0_kmeans_glm,-0.6422705404856583
nb2+nb2,2,100.0,False,True,,-3182.6236774060435,6458.325840108433,6387.247354812087,-764.0170518962807,"[0.8805013851121772, 0.11949861488782283]","[{""log_alpha"": -2.864322929358873}, {""log_alpha"": 1.9672965489848073}]",3.007470653269327,0.8461962603066454,True,0.7026403156355933,0.6480018148932777,True,3.010951352996976,0.48815566835871405,0.0011560132727432837,-0.7334557706801643,"[6, 0]",0.0,6.0,"[[1, 2, 3, 8, 15, 20], []]","[[""xage"", ""child"", ""disea"", ""black"", ""logc"", ""site_3""], []]","[{""xage"": 0.1430571453699112, ""child"": -0.08500633080562002, ""disea"": 0.0018136730211210312, ""black"": -0.00047662109883427664, ""logc"": -0.16466679402948184, ""site_3"": 0.07269564509028041}, {}]","[-1.8673059725657222, 1.230237872021956]",12,0.11949861488782283,34.03893446922302,randhealth_notmdvis_baseline,0,20260630,4730,1182,False,kmeans_glm,randhealth_notmdvis_baseline_S0_K2_nb2-nb2_L100.0_kmeans_glm,-0.6463765244469379
zip+zinb,2,50.0,True,True,,-3153.142970314144,6458.596189295035,6342.285940628288,-759.6478180776737,"[0.8201244993478163, 0.1798755006521837]","[{""logit_theta"": -1.8251249371990919}, {""log_alpha"": 2.386941791782502, ""logit_theta"": -17.152473623832638}]",3.0051917819622473,0.8461805526197488,True,0.8832619215880503,0.7521692168935523,True,3.010951352996976,0.48815566835871405,0.0019128741581945219,-0.7334235930615998,"[12, 0]",0.0,12.0,"[[1, 2, 3, 8, 11, 15, 16, 17, 20, 22, 41, 44], []]","[[""xage"", ""child"", ""disea"", ""black"", ""fmde"", ""logc"", ""coins"", ""mhi"", ""site_3"", ""female"", ""plan_17"", ""plan_2""], []]","[{""xage"": 0.16603889432253216, ""child"": -0.13857411029822242, ""disea"": 0.03531214379610181, ""black"": -0.06151985206880116, ""fmde"": -0.018774492010503113, ""logc"": -0.21709649536127368, ""coins"": -0.030154396918396446, ""mhi"": -0.03228138004697247, ""site_3"": 0.13658845415491783, ""female"": 0.050290392860807026, ""plan_17"": 0.014233899169362636, ""plan_2"": 0.04699012632400191}, {}]","[-1.6886914093762744, 0.8296238455893976]",7,0.1798755006521837,48.802366733551025,randhealth_notmdvis_baseline,0,20260630,4730,1182,False,quantile_glm,randhealth_notmdvis_baseline_S0_K2_zip-zinb_L50.0_quantile_glm,-0.6426800491350877
poisson+nb2+nb2,3,50.0,True,True,,-3148.981673839807,6458.735276827848,6335.963347679614,-758.5710892966601,"[0.8220992235525977, 0.045522434496424256, 0.13237834195097795]","[{}, {""log_alpha"": 3.272309185965276}, {""log_alpha"": 2.0531903835155756}]",3.005511484235052,0.844266652462553,True,0.8733903911280024,0.7362965360637881,True,3.010951352996976,0.48815566835871405,0.0018066943381565004,-0.7295029171763217,"[12, 0, 0]",0.0,12.0,"[[1, 2, 3, 8, 11, 15, 16, 17, 20, 22, 41, 44], [], []]","[[""xage"", ""child"", ""disea"", ""black"", ""fmde"", ""logc"", ""coins"", ""mhi"", ""site_3"", ""female"", ""plan_17"", ""plan_2""], [], []]","[{""xage"": 0.17933215998780735, ""child"": -0.1279963678462237, ""disea"": 0.031069794718130667, ""black"": -0.05765981426449267, ""fmde"": -0.007834674419704035, ""logc"": -0.22551229811099677, ""coins"": -0.028172323773946947, ""mhi"": -0.03237900477054029, ""site_3"": 0.14546352099569773, ""female"": 0.06031904933169571, ""plan_17"": 0.021624994781341902, ""plan_2"": 0.04756381900556916}, {}, {}]","[-1.9110643211662153, 0.6355128976734555, 0.9207994574728958]",7,0.045522434496424256,53.70066571235657,randhealth_notmdvis_baseline,0,20260630,4730,1182,False,quantile_glm,randhealth_notmdvis_baseline_S0_K3_poisson-nb2-nb2_L50.0_quantile_glm,-0.6417691110800847
zinb+zinb,2,50.0,False,True,,-3150.0188428067613,6460.809614761756,6338.037685613523,-758.678563024594,"[0.7868629223288398, 0.21313707767116022]","[{""log_alpha"": -12.290231843751927, ""logit_theta"": -5.815517526085832}, {""log_alpha"": 2.5333192822548534, ""logit_theta"": -16.152473574005306}]",3.0054215404574527,0.8431897337953657,True,0.8725846575157606,0.7369648392033136,True,3.010951352996976,0.48815566835871405,0.0018365665503095041,-0.7272968203572308,"[12, 0]",0.0,12.0,"[[1, 2, 3, 8, 11, 15, 16, 17, 20, 22, 41, 44], []]","[[""xage"", ""child"", ""disea"", ""black"", ""fmde"", ""logc"", ""coins"", ""mhi"", ""site_3"", ""female"", ""plan_17"", ""plan_2""], []]","[{""xage"": 0.17774146156859044, ""child"": -0.13025217614468332, ""disea"": 0.031970087627166584, ""black"": -0.05845937043199109, ""fmde"": -0.010504184470403945, ""logc"": -0.2247572710668446, ""coins"": -0.027979138477323397, ""mhi"": -0.032088333361356844, ""site_3"": 0.14429393092873746, ""female"": 0.05798004361075669, ""plan_17"": 0.019439177251766453, ""plan_2"": 0.04717252167158143}, {}]","[-1.8587897832666387, 0.6688591402092485]",9,0.21313707767116022,54.95462393760681,randhealth_notmdvis_baseline,0,20260630,4730,1182,False,quantile_glm,randhealth_notmdvis_baseline_S0_K2_zinb-zinb_L50.0_quantile_glm,-0.6418600363998258
nb2+nb2+zip,3,50.0,True,True,,-3146.1173260651303,6461.46826175998,6332.234652130261,-758.3311696607805,"[0.8713792159291265, 0.07236568000315836, 0.05625510406771515]","[{""log_alpha"": -2.381992514298}, {""log_alpha"": 1.2962492449738414}, {""logit_theta"": -15.95298983113171}]",3.0050380051831724,0.8428788853836483,True,0.8939397389826205,0.7597810715580731,True,3.010951352996976,0.48815566835871405,0.001963946646935222,-0.7266600390354805,"[12, 0, 0]",0.0,12.0,"[[1, 2, 3, 8, 11, 15, 16, 17, 20, 22, 41, 44], [], []]","[[""xage"", ""child"", ""disea"", ""black"", ""fmde"", ""logc"", ""coins"", ""mhi"", ""site_3"", ""female"", ""plan_17"", ""plan_2""], [], []]","[{""xage"": 0.16355007851816827, ""child"": -0.15714881084212173, ""disea"": 0.037819399658469886, ""black"": -0.0656835971835872, ""fmde"": -0.028569034574877614, ""logc"": -0.2204494855598607, ""coins"": -0.03326209851808619, ""mhi"": -0.035609026990998965, ""site_3"": 0.1519457836440288, ""female"": 0.05143111567061249, ""plan_17"": 0.013773890939272428, ""plan_2"": 0.051109119165179503}, {}, {}]","[-1.9588052288941906, 1.7217715978499837, -1.7918551075928886]",15,0.05625510406771515,84.60683941841125,randhealth_notmdvis_baseline,0,20260630,4730,1182,False,kmeans_glm,randhealth_notmdvis_baseline_S0_K3_nb2-nb2-zip_L50.0_kmeans_glm,-0.641566133384755
nb2+zip,2,100.0,True,True,,-3192.8703431060667,6461.895810545508,6403.740686212133,-766.6948103944712,"[0.17977404839774144, 0.8202259516022585]","[{""log_alpha"": 2.3939612088946114}, {""logit_theta"": -1.4766932104769828}]",3.007829180087238,0.8493624342596888,True,0.6831846969578637,0.6454905106510223,True,3.010951352996976,0.48815566835871405,0.0010369390082075602,-0.7399417630761735,"[0, 4]",0.0,4.0,"[[], [1, 2, 15, 20]]","[[], [""xage"", ""child"", ""logc"", ""site_3""]]","[{}, {""xage"": 0.14466930952999357, ""child"": -0.07016250694580092, ""logc"": -0.1493662532999722, ""site_3"": 0.05048321727253891}]","[0.8309229932786639, -1.5822588093212888]",8,0.17977404839774144,24.736761808395386,randhealth_notmdvis_baseline,0,20260630,4730,1182,False,kmeans_glm,randhealth_notmdvis_baseline_S0_K2_nb2-zip_L100.0_kmeans_glm,-0.6486419715689266
poisson+poisson+nb2,3,50.0,True,True,,-3159.4346601855696,6462.717888556401,6352.869320371139,-759.9321671971982,"[0.8087584823149787, 0.058588761488024006, 0.13265275619699723]","[{}, {}, {""log_alpha"": 1.9733113771345019}]",3.006253429324745,0.8442787471415681,True,0.8514900548032952,0.7121231210760238,True,3.010951352996976,0.48815566835871405,0.00156027883597476,-0.7295276934511847,"[11, 0, 0]",0.0,11.0,"[[1, 2, 3, 8, 15, 16, 17, 20, 22, 41, 44], [], []]","[[""xage"", ""child"", ""disea"", ""black"", ""logc"", ""coins"", ""mhi"", ""site_3"", ""female"", ""plan_17"", ""plan_2""], [], []]","[{""xage"": 0.2119145361172324, ""child"": -0.12484764045509478, ""disea"": 0.018568001666834984, ""black"": -0.03880458613321762, ""logc"": -0.24993961639318094, ""coins"": -0.0021576125469380245, ""mhi"": -0.02146492189428847, ""site_3"": 0.1634333520819215, ""female"": 0.06041537054385814, ""plan_17"": 0.0041690931186767225, ""plan_2"": 0.0259030799670075}, {}, {}]","[-2.0756977196372315, -0.9029151497643205, 1.1393702803085413]",6,0.058588761488024006,20.852600574493408,randhealth_notmdvis_baseline,0,20260630,4730,1182,False,quantile_glm,randhealth_notmdvis_baseline_S0_K3_poisson-poisson-nb2_L50.0_quantile_glm,-0.6429206152260559
