families,K,lambda,nonidentical,converged,error,loglik_train,bic,aic,test_loglik,pi,extras,test_rmse,test_mae,prediction_finite,prediction_max,prediction_q99,prediction_stable,baseline_mean_rmse,baseline_median_mae,rmse_skill,mae_skill,active_counts,shared_active,symmetric_diff,active_sets,active_features,active_coefficients,component_intercepts,n_iter,min_pi,seconds,dataset,split_id,split_seed,n_train,n_test,offset_used,init,task_id,test_loglik_per_obs
poisson+zinb,2,100.0,True,True,,-3143.354735291069,6371.326275396998,6306.709470582138,-807.6399513190519,"[0.8378358119366135, 0.16216418806338656]","[{}, {""log_alpha"": 2.1963555331195677, ""logit_theta"": -20.61923360444763}]",1.9265162792091868,0.8087912831384356,True,0.6833636999367885,0.6444899462393031,True,1.9292564597684514,0.4560067681895093,0.0014203298609628545,-0.7736387693314117,"[5, 0]",0.0,5.0,"[[1, 2, 13, 22, 47], []]","[[""xage"", ""child"", ""logc"", ""site_3"", ""site_6""], []]","[{""xage"": 0.2112935195457253, ""child"": -0.01102399290614935, ""logc"": -0.10379978784466351, ""site_3"": 0.05284944215485545, ""site_6"": -0.04527854740150897}, {}]","[-1.9108565907872395, 0.9747439240003651]",5,0.16216418806338656,25.766594171524048,randhealth_notmdvis_baseline,2,20262630,4730,1182,False,quantile_glm,randhealth_notmdvis_baseline_S2_K2_poisson-zinb_L100.0_quantile_glm,-0.6832825307267782
zinb+zinb,2,100.0,False,True,,-3136.484868687748,6374.509903153328,6296.969737375496,-806.4203812025526,"[0.8807326107808602, 0.11926738921913986]","[{""log_alpha"": -55.49510031861209, ""logit_theta"": -15.992439881104639}, {""log_alpha"": 2.006068808186733, ""logit_theta"": -12.449651476032507}]",1.9263204389559707,0.8079568004429007,True,0.7019129836777125,0.6542963781823119,True,1.9292564597684514,0.4560067681895093,0.0015218406021733077,-0.7718087905816489,"[5, 0]",0.0,5.0,"[[1, 2, 13, 22, 47], []]","[[""xage"", ""child"", ""logc"", ""site_3"", ""site_6""], []]","[{""xage"": 0.1917061117626358, ""child"": -0.04171662411576201, ""logc"": -0.12142204223221902, ""site_3"": 0.061993298659807454, ""site_6"": -0.05882951688199156}, {}]","[-1.8980511126997002, 1.2611345822401208]",12,0.11926738921913986,55.55882239341736,randhealth_notmdvis_baseline,2,20262630,4730,1182,False,kmeans_glm,randhealth_notmdvis_baseline_S2_K2_zinb-zinb_L100.0_kmeans_glm,-0.682250745518234
poisson+zip+zinb,3,100.0,True,True,,-3132.8355511389536,6375.672948537225,6291.671102277907,-804.8332355016614,"[0.841271030059307, 0.06684680886264024, 0.09188216107805286]","[{}, {""logit_theta"": 2.294497635686581}, {""log_alpha"": 0.13454692650307934, ""logit_theta"": 0.539194215547381}]",1.92620163498174,0.8074103963112172,True,0.7142164596841408,0.6636561009021947,True,1.9292564597684514,0.4560067681895093,0.0015834207895191188,-0.7706105536917602,"[5, 0, 0]",0.0,5.0,"[[1, 2, 13, 22, 47], [], []]","[[""xage"", ""child"", ""logc"", ""site_3"", ""site_6""], [], []]","[{""xage"": 0.18251011961787753, ""child"": -0.05401828496168494, ""logc"": -0.13091854782194498, ""site_3"": 0.06508692136193969, ""site_6"": -0.06651632480122198}, {}, {}]","[-1.7991433711563085, 0.8553108734368835, 2.4666534607319424]",3,0.06684680886264024,34.910090923309326,randhealth_notmdvis_baseline,2,20262630,4730,1182,False,kmeans_glm,randhealth_notmdvis_baseline_S2_K3_poisson-zip-zinb_L100.0_kmeans_glm,-0.68090798265792
nb2+zip,2,100.0,True,True,,-3146.4828337377894,6377.582472290439,6312.965667475579,-807.9943885173351,"[0.17762324727785922, 0.8223767527221407]","[{""log_alpha"": 2.4629221483481234}, {""logit_theta"": -1.6659633071174966}]",1.926630627127505,0.8110513901543653,True,0.6907935268735029,0.6545365709456015,True,1.9292564597684514,0.4560067681895093,0.0013610594007089638,-0.7785950708023373,"[0, 5]",0.0,5.0,"[[], [1, 2, 13, 22, 47]]","[[], [""xage"", ""child"", ""logc"", ""site_3"", ""site_6""]]","[{}, {""xage"": 0.18794405065990663, ""child"": -0.0327737310244006, ""logc"": -0.1109876062272482, ""site_3"": 0.045737351003273696, ""site_6"": -0.054219883638769235}]","[0.8645170292800133, -1.6262069095259417]",8,0.17762324727785922,30.05223274230957,randhealth_notmdvis_baseline,2,20262630,4730,1182,False,kmeans_glm,randhealth_notmdvis_baseline_S2_K2_nb2-zip_L100.0_kmeans_glm,-0.6835823929926693
nb2+nb2,2,50.0,False,True,,-3100.0707486534766,6377.836787418159,6242.141497306953,-796.6464609555167,"[0.8830618768572521, 0.11693812314274799]","[{""log_alpha"": -27.631021115928547}, {""log_alpha"": 2.0016324101781544}]",1.924079605941152,0.8035365716882991,True,0.9070202935329233,0.7403794784377777,True,1.9292564597684514,0.4560067681895093,0.0026833414505818,-0.7621154503442849,"[16, 0]",0.0,16.0,"[[1, 2, 10, 12, 13, 14, 15, 18, 22, 23, 24, 26, 27, 32, 45, 47], []]","[[""xage"", ""child"", ""fmde"", ""disea"", ""logc"", ""black"", ""coins"", ""mhi"", ""site_3"", ""hlthf"", ""plan_15"", ""female"", ""site_4"", ""hlthp"", ""plan_7"", ""site_6""], []]","[{""xage"": 0.1844076020611409, ""child"": -0.1311249239623199, ""fmde"": -0.001321787334383111, ""disea"": 0.035792950225139494, ""logc"": -0.20446612778058917, ""black"": -0.0029844696861509846, ""coins"": -0.020419605203314668, ""mhi"": -0.014925723622118527, ""site_3"": 0.13415485473414718, ""hlthf"": 0.026717494397823786, ""plan_15"": -0.012410556010837456, ""female"": 0.018814945303012934, ""site_4"": -0.01421085641704834, ""hlthp"": 0.018484581016757762, ""plan_7"": 0.01084002857857535, ""site_6"": -0.15399552021033383}, {}]","[-1.9364133948940614, 1.2771493011476118]",14,0.11693812314274799,59.433292627334595,randhealth_notmdvis_baseline,2,20262630,4730,1182,False,kmeans_glm,randhealth_notmdvis_baseline_S2_K2_nb2-nb2_L50.0_kmeans_glm,-0.6739817774581359
poisson+poisson+zinb,3,100.0,True,True,,-3138.397716845754,6378.33559946934,6300.795433691508,-805.7339523348776,"[0.8486452167003851, 0.052734404589657634, 0.09862037870995725]","[{}, {}, {""log_alpha"": 0.31846030152575855, ""logit_theta"": 0.3711252348618736}]",1.9264216940225671,0.8090749170752645,True,0.7034715072407233,0.6568017621584461,True,1.9292564597684514,0.4560067681895093,0.0014693566174320827,-0.7742607643468693,"[5, 0, 0]",0.0,5.0,"[[1, 2, 13, 22, 47], [], []]","[[""xage"", ""child"", ""logc"", ""site_3"", ""site_6""], [], []]","[{""xage"": 0.19376722414400468, ""child"": -0.04337129250602767, ""logc"": -0.12493542995002019, ""site_3"": 0.06114857881587234, ""site_6"": -0.059048263908513136}, {}, {}]","[-1.8758805468728776, -1.4899915471117786, 2.3271938977399054]",4,0.052734404589657634,32.80305051803589,randhealth_notmdvis_baseline,2,20262630,4730,1182,False,kmeans_glm,randhealth_notmdvis_baseline_S2_K3_poisson-poisson-zinb_L100.0_kmeans_glm,-0.6816700104355986
poisson+nb2+nb2,3,100.0,True,True,,-3138.4071189814795,6378.354403740791,6300.814237962959,-806.9684712080175,"[0.835649218511728, 0.08217539074413605, 0.08217539074413605]","[{}, {""log_alpha"": 2.4160946874452915}, {""log_alpha"": 2.4160946874452915}]",1.9263489948028534,0.8078762223992916,True,0.6995848331101898,0.653382360033639,True,1.9292564597684514,0.4560067681895093,0.0015070391242577585,-0.7716320869683908,"[5, 0, 0]",0.0,5.0,"[[1, 2, 13, 22, 47], [], []]","[[""xage"", ""child"", ""logc"", ""site_3"", ""site_6""], [], []]","[{""xage"": 0.19093518152205494, ""child"": -0.03926430535718896, ""logc"": -0.12154961322376454, ""site_3"": 0.06052976147962635, ""site_6"": -0.058787126799215474}, {}, {}]","[-1.8462126015312046, 0.9403931451755428, 0.9403931451755428]",4,0.08217539074413605,38.198641538619995,randhealth_notmdvis_baseline,2,20262630,4730,1182,False,kmeans_glm,randhealth_notmdvis_baseline_S2_K3_poisson-nb2-nb2_L100.0_kmeans_glm,-0.6827144426463769
poisson+nb2+zip,3,100.0,True,True,,-3139.3836602145734,6380.307486206979,6302.767320429147,-807.7823950833447,"[0.8368673174301393, 0.09679086460308235, 0.06634181796677838]","[{}, {""log_alpha"": 1.9106844099073028}, {""logit_theta"": 2.445880012994175}]",1.9263824301711627,0.8082030321127083,True,0.6976828917546148,0.6526326204612491,True,1.9292564597684514,0.4560067681895093,0.001489708422504732,-0.7723487642991116,"[5, 0, 0]",0.0,5.0,"[[1, 2, 13, 22, 47], [], []]","[[""xage"", ""child"", ""logc"", ""site_3"", ""site_6""], [], []]","[{""xage"": 0.1930684827578295, ""child"": -0.03548123996397226, ""logc"": -0.11847711364003355, ""site_3"": 0.0594761785694021, ""site_6"": -0.05685404526825989}, {}, {}]","[-1.8516380054182988, 1.4371473216190074, 1.0107766828555944]",4,0.06634181796677838,44.197434186935425,randhealth_notmdvis_baseline,2,20262630,4730,1182,False,kmeans_glm,randhealth_notmdvis_baseline_S2_K3_poisson-nb2-zip_L100.0_kmeans_glm,-0.6834030415256723
nb2+nb2+nb2,3,100.0,False,True,,-3135.532035254544,6381.065916768406,6297.064070509088,-806.1716825993885,"[0.8807565176444967, 0.05962174117775162, 0.05962174117775162]","[{""log_alpha"": -27.631021115928547}, {""log_alpha"": 2.0098489533612223}, {""log_alpha"": 2.0098489533612223}]",1.9263225455781985,0.8078410236486014,True,0.7008431159889588,0.6536533735015556,True,1.9292564597684514,0.4560067681895093,0.001520748667393379,-0.77155489787133,"[5, 0, 0]",0.0,5.0,"[[1, 2, 13, 22, 47], [], []]","[[""xage"", ""child"", ""logc"", ""site_3"", ""site_6""], [], []]","[{""xage"": 0.1901524777014653, ""child"": -0.04201835585736111, ""logc"": -0.12125467846711706, ""site_3"": 0.06154504399781301, ""site_6"": -0.05918560914210727}, {}, {}]","[-1.8964474314051016, 1.260396565128178, 1.260396565128178]",13,0.05962174117775162,41.33323335647583,randhealth_notmdvis_baseline,2,20262630,4730,1182,False,kmeans_glm,randhealth_notmdvis_baseline_S2_K3_nb2-nb2-nb2_L100.0_kmeans_glm,-0.6820403406086197
poisson+poisson+nb2,3,50.0,True,True,,-3105.922091259915,6381.077792149549,6251.84418251983,-798.3395016837105,"[0.8442638163757459, 0.053163030362406244, 0.1025731532618477]","[{}, {}, {""log_alpha"": 1.8636222716132682}]",1.9243416615178413,0.8029017042182032,True,0.8922923314846859,0.733006028234542,True,1.9292564597684514,0.4560067681895093,0.0025475090290484337,-0.760723217784631,"[14, 0, 0]",0.0,14.0,"[[1, 2, 12, 13, 15, 18, 22, 23, 24, 26, 27, 32, 45, 47], [], []]","[[""xage"", ""child"", ""disea"", ""logc"", ""coins"", ""mhi"", ""site_3"", ""hlthf"", ""plan_15"", ""female"", ""site_4"", ""hlthp"", ""plan_7"", ""site_6""], [], []]","[{""xage"": 0.2021519675689189, ""child"": -0.13465754414634887, ""disea"": 0.039509612072923424, ""logc"": -0.21819927287541327, ""coins"": -0.014697492399573416, ""mhi"": -0.006601969892074532, ""site_3"": 0.14429710463043932, ""hlthf"": 0.02427972252088228, ""plan_15"": -0.0022317470022948, ""female"": 0.016894019066526034, ""site_4"": -0.007760300903867759, ""hlthp"": 0.01728477743116432, ""plan_7"": 0.010202280211706178, ""site_6"": -0.1453041090449816}, {}, {}]","[-2.0029156211404704, -1.3927943832223868, 1.4042769525491392]",4,0.053163030362406244,65.18005299568176,randhealth_notmdvis_baseline,2,20262630,4730,1182,False,kmeans_glm,randhealth_notmdvis_baseline_S2_K3_poisson-poisson-nb2_L50.0_kmeans_glm,-0.6754141300200597
