families,K,lambda,nonidentical,converged,error,loglik_train,bic,aic,test_loglik,pi,extras,test_rmse,test_mae,prediction_finite,prediction_max,prediction_q99,prediction_stable,baseline_mean_rmse,baseline_median_mae,rmse_skill,mae_skill,active_counts,shared_active,symmetric_diff,active_sets,active_features,active_coefficients,component_intercepts,n_iter,min_pi,seconds,dataset,init,seed,task_id,n,p
nb2+nb2,2,25.0,False,True,,-3902.4277447937243,8134.875589167314,7880.855489587449,-3902.4277447937243,"[0.5980784479395569, 0.401921552060443]","[{""log_alpha"": 3.5858226120920764}, {""log_alpha"": -16.859131241639936}]",3.116631385071627,0.8105023893657007,True,1.7873189455042673,1.109236731080079,True,3.1403712262975643,0.5373815967523681,0.007559565260036538,-0.5082436657003533,"[9, 24]",5.0,23.0,"[[1, 2, 3, 4, 7, 9, 10, 13, 18], [1, 2, 3, 4, 9, 12, 15, 16, 17, 20, 21, 22, 23, 24, 25, 27, 34, 36, 39, 41, 42, 43, 46, 47]]","[[""xage"", ""child"", ""physlm"", ""disea"", ""num"", ""black"", ""plan_11"", ""mdeoff"", ""site_5""], [""xage"", ""child"", ""physlm"", ""disea"", ""black"", ""fmde"", ""coins"", ""logc"", ""mhi"", ""plan_16"", ""site_3"", ""female"", ""site_4"", ""year_3"", ""hlthf"", ""hlthp"", ""income"", ""year_5"", ""plan_3"", ""educdec"", ""plan_2"", ""plan_17"", ""plan_7"", ""year_4""]]","[{""xage"": 0.04329503065141166, ""child"": -0.30791439125800796, ""physlm"": 0.12017365317132297, ""disea"": 0.06138824608502741, ""num"": -0.006142997451977078, ""black"": -0.012245134419100578, ""plan_11"": 0.09456300289351435, ""mdeoff"": -0.020036062885294362, ""site_5"": -0.07279652436560209}, {""xage"": 0.2008135557898732, ""child"": -0.11898317191361404, ""physlm"": 0.010453801455719157, ""disea"": 0.05710785123935075, ""black"": -0.12343756497474989, ""fmde"": -0.11291078558731554, ""coins"": -0.07341552284767831, ""logc"": -0.13940754141066566, ""mhi"": -0.04678337458459301, ""plan_16"": -0.033499544337405776, ""site_3"": 0.12978159745958745, ""female"": 0.07115267896564798, ""site_4"": -0.0821832403221013, ""year_3"": -0.03969456124258906, ""hlthf"": 0.011439724936551519, ""hlthp"": 0.04352365094550919, ""income"": 0.028360656368103462, ""year_5"": -0.02387378053369258, ""plan_3"": -0.0002323446905950765, ""educdec"": 0.026886074601891845, ""plan_2"": 0.06277042135948989, ""plan_17"": 0.05371843179334229, ""plan_7"": 0.05590898158401278, ""year_4"": -0.014626863812115976}]","[-0.6860006400264065, -1.21783804595329]",13,0.401921552060443,91.87495732307434,randhealth_notmdvis_baseline,quantile_glm,20260878,randhealth_notmdvis_baseline_K2_nb2-nb2_L25.0_quantile_glm,5912,51
nb2+nb2,2,50.0,False,True,,-3958.3710637239856,8099.12165616316,7958.742127447971,-3958.3710637239856,"[0.617325154954056, 0.382674845045944]","[{""log_alpha"": 3.831267688962101}, {""log_alpha"": -11.359274583838681}]",3.133465857237057,0.8781010428886084,True,0.9480133747300915,0.7217616102935915,True,3.1403712262975643,0.5373815967523681,0.002198902156114957,-0.634036312734483,"[0, 16]",0.0,16.0,"[[], [1, 2, 3, 4, 9, 12, 15, 16, 17, 20, 21, 22, 23, 27, 42, 46]]","[[], [""xage"", ""child"", ""physlm"", ""disea"", ""black"", ""fmde"", ""coins"", ""logc"", ""mhi"", ""plan_16"", ""site_3"", ""female"", ""site_4"", ""hlthp"", ""plan_2"", ""plan_7""]]","[{}, {""xage"": 0.19293821430189712, ""child"": -0.10381510527488291, ""physlm"": 0.0032018520386593507, ""disea"": 0.05502760599426493, ""black"": -0.08278440145681812, ""fmde"": -0.014004819081595343, ""coins"": -0.022559869093642645, ""logc"": -0.20091314173284142, ""mhi"": -0.025084083395823676, ""plan_16"": -0.0019512984628093917, ""site_3"": 0.10309987585792543, ""female"": 0.025562028384575587, ""site_4"": -0.025039790133862455, ""hlthp"": 0.013562981924737063, ""plan_2"": 0.028094512028873007, ""plan_7"": 0.00970927290344948}]","[-0.4508969966595046, -1.087512586456841]",12,0.382674845045944,71.42020773887634,randhealth_notmdvis_baseline,quantile_glm,20260879,randhealth_notmdvis_baseline_K2_nb2-nb2_L50.0_quantile_glm,5912,51
nb2+nb2,2,100.0,False,True,,-4035.5198832031674,8157.887161032615,8091.039766406335,-4035.5198832031674,"[0.6851490393414712, 0.31485096065852863]","[{""log_alpha"": 4.0118816611470045}, {""log_alpha"": -27.631021115928547}]",3.1353416782145156,0.8939928195650837,True,0.7177082792175286,0.6839743742720027,True,3.1403712262975643,0.5373815967523681,0.0016015775590259018,-0.6636089232825857,"[0, 5]",0.0,5.0,"[[], [1, 2, 3, 9, 16]]","[[], [""xage"", ""child"", ""physlm"", ""black"", ""logc""]]","[{}, {""xage"": 0.22556249283624796, ""child"": -0.02337561196590879, ""physlm"": 0.05323206679224363, ""black"": -0.0253062097156657, ""logc"": -0.04540731036707452}]","[-0.5680336020362295, -0.6928634826103548]",7,0.31485096065852863,28.253941535949707,randhealth_notmdvis_baseline,quantile_glm,20260880,randhealth_notmdvis_baseline_K2_nb2-nb2_L100.0_quantile_glm,5912,51
nb2+nb2,2,250.0,False,True,,-4093.132819816819,8264.42829479729,8204.265639633639,-4093.132819816819,"[0.7142661181496297, 0.28573388185037035]","[{""log_alpha"": 3.9872185479299365}, {""log_alpha"": -27.631021115928547}]",3.1403839175747637,0.9033691382215098,True,0.5590179873198938,0.5573645415644404,True,3.1403712262975643,0.5373815967523681,-4.041330239346053e-06,-0.6810570806312766,"[0, 4]",0.0,4.0,"[[], [1, 4, 22, 23]]","[[], [""xage"", ""disea"", ""female"", ""site_4""]]","[{}, {""xage"": 0.00018073958112524652, ""disea"": 0.0027415291742409237, ""female"": 0.0003682279317949721, ""site_4"": -0.00015142297027471616}]","[-0.6009136675795232, -0.5547288224033284]",6,0.28573388185037035,15.490867853164673,randhealth_notmdvis_baseline,quantile_glm,20260881,randhealth_notmdvis_baseline_K2_nb2-nb2_L250.0_quantile_glm,5912,51
nb2+nb2,2,500.0,False,True,,-4094.4211594167873,8232.266016146716,8198.842318833575,-4094.4211594167873,"[0.7133080805852445, 0.2866919194147556]","[{""log_alpha"": 3.9851965826072377}, {""log_alpha"": -27.631021115928547}]",3.1404383208594764,0.9048567321284485,True,0.5579131507307621,0.5579131439053817,True,3.1403712262975643,0.5373815967523681,-2.136516898065821e-05,-0.6838253070013811,"[0, 0]",0.0,0.0,"[[], []]","[[], []]","[{}, {}]","[-0.5991562539804136, -0.5457533250287657]",6,0.2866919194147556,14.962341785430908,randhealth_notmdvis_baseline,quantile_glm,20260882,randhealth_notmdvis_baseline_K2_nb2-nb2_L500.0_quantile_glm,5912,51
nb2+nb2,2,1000.0,False,True,,-4094.4307056226435,8232.285108558428,8198.861411245287,-4094.4307056226435,"[0.7133273099957278, 0.28667269000427226]","[{""log_alpha"": 3.9851949682033614}, {""log_alpha"": -27.631021115928547}]",3.1404384792720736,0.9048716018693336,True,0.557935737143389,0.5579357339983538,True,3.1403712262975643,0.5373815967523681,-2.141561288881988e-05,-0.6838529777310356,"[0, 0]",0.0,0.0,"[[], []]","[[], []]","[{}, {}]","[-0.5991858038986533, -0.5455444173528553]",6,0.28667269000427226,14.33528184890747,randhealth_notmdvis_baseline,quantile_glm,20260883,randhealth_notmdvis_baseline_K2_nb2-nb2_L1000.0_quantile_glm,5912,51
nb2+zip,2,0.0,True,True,,-4033.59741954506,8979.092482666063,8277.19483909012,-4033.59741954506,"[0.8905492494283981, 0.10945075057160195]","[{""log_alpha"": 2.047746221722689}, {""logit_theta"": -3.8241221971215116}]",3.1184172319081545,0.8815806771053758,True,19.683496832474976,4.067645559262214,True,3.1403712262975643,0.5373815967523681,0.006990891460718518,-0.6405114771945173,"[50, 50]",50.0,0.0,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]]","[[""xage"", ""child"", ""physlm"", ""disea"", ""lnum"", ""lfam"", ""num"", ""xghindx"", ""black"", ""plan_11"", ""ghindx"", ""fmde"", ""mdeoff"", ""fchild"", ""coins"", ""logc"", ""mhi"", ""site_5"", ""pioff"", ""plan_16"", ""site_3"", ""female"", ""site_4"", ""year_3"", ""hlthf"", ""lpi"", ""hlthp"", ""plan_15"", ""plan_19"", ""site_2"", ""hlthg"", ""plan_6"", ""plan_5"", ""income"", ""year_2"", ""year_5"", ""tookphys"", ""linc"", ""plan_3"", ""plan_9"", ""educdec"", ""plan_2"", ""plan_17"", ""plan_14"", ""plan_4"", ""plan_7"", ""year_4"", ""time"", ""plan_10"", ""idp""], [""xage"", ""child"", ""physlm"", ""disea"", ""lnum"", ""lfam"", ""num"", ""xghindx"", ""black"", ""plan_11"", ""ghindx"", ""fmde"", ""mdeoff"", ""fchild"", ""coins"", ""logc"", ""mhi"", ""site_5"", ""pioff"", ""plan_16"", ""site_3"", ""female"", ""site_4"", ""year_3"", ""hlthf"", ""lpi"", ""hlthp"", ""plan_15"", ""plan_19"", ""site_2"", ""hlthg"", ""plan_6"", ""plan_5"", ""income"", ""year_2"", ""year_5"", ""tookphys"", ""linc"", ""plan_3"", ""plan_9"", ""educdec"", ""plan_2"", ""plan_17"", ""plan_14"", ""plan_4"", ""plan_7"", ""year_4"", ""time"", ""plan_10"", ""idp""]]","[{""xage"": 0.17505620425358534, ""child"": -0.2760292995988746, ""physlm"": 0.13120331581463912, ""disea"": 0.08027771338878219, ""lnum"": 0.06762256345438819, ""lfam"": 0.06762408523311633, ""num"": -0.3331528016117215, ""xghindx"": 0.3230888637677602, ""black"": -0.2878605077671444, ""plan_11"": -0.24250352688421864, ""ghindx"": -0.33705107986466853, ""fmde"": -0.5897311363093669, ""mdeoff"": 0.02314399121344254, ""fchild"": -0.04693653088686698, ""coins"": -2.5738182047868507, ""logc"": 1.2392687882185895, ""mhi"": -0.08545557344731489, ""site_5"": -0.3839037579330526, ""pioff"": 0.30331743842058095, ""plan_16"": 0.6508470300056043, ""site_3"": -0.1654390522266726, ""female"": 0.09996054777925216, ""site_4"": -0.4801796485462949, ""year_3"": -0.22240667825183147, ""hlthf"": 0.09730608337435664, ""lpi"": -0.20302081837227423, ""hlthp"": 0.027931330203890017, ""plan_15"": 0.6615524930135805, ""plan_19"": -0.18848483037733132, ""site_2"": -0.3144678132970703, ""hlthg"": 0.11704056537997566, ""plan_6"": -0.21352583073250736, ""plan_5"": -0.18298893483247652, ""income"": 0.042258444412792535, ""year_2"": -0.01338746859901729, ""year_5"": -1.1702109191068955, ""tookphys"": 0.06216294029201504, ""linc"": 0.016427810544956678, ""plan_3"": 0.7570253174872913, ""plan_9"": -0.042283535240678516, ""educdec"": 0.09815001704748781, ""plan_2"": 1.0104635067256669, ""plan_17"": 0.01226326595397398, ""plan_14"": 0.8600492309122895, ""plan_4"": 0.9054724598633638, ""plan_7"": -0.06807056247028269, ""year_4"": -0.44970422617539924, ""time"": 1.168560561123223, ""plan_10"": 0.2076579785439844, ""idp"": -1.1223423639158518}, {""xage"": 0.21102434742567275, ""child"": -1.046157078986238, ""physlm"": 0.646725761174683, ""disea"": 0.17924970659519254, ""lnum"": 0.03735424365839155, ""lfam"": 0.03735381037772601, ""num"": -0.1080079812382863, ""xghindx"": 0.22847957360026747, ""black"": -1.4470828247236414, ""plan_11"": -0.8507392112580717, ""ghindx"": -0.40172370978263294, ""fmde"": -2.6151526058720274, ""mdeoff"": 0.4805047521114249, ""fchild"": 0.3194442716448124, ""coins"": -2.7946751807573835, ""logc"": 2.552180924354533, ""mhi"": 0.3420551440098258, ""site_5"": -0.8865906567447289, ""pioff"": -0.041406784596871166, ""plan_16"": -0.577505402128402, ""site_3"": -0.10632610117335214, ""female"": 0.06793547375665232, ""site_4"": -0.4870585092165755, ""year_3"": -1.4532039463316488, ""hlthf"": -0.06692894783265171, ""lpi"": 0.3176309276291662, ""hlthp"": -0.12432632016590311, ""plan_15"": -0.060744776778819995, ""plan_19"": -1.1469412529471883, ""site_2"": -0.12380358212351068, ""hlthg"": 0.19927251464245435, ""plan_6"": -0.2076810558101537, ""plan_5"": -0.9408489720778822, ""income"": 0.029896984795041947, ""year_2"": -0.4926653397652742, ""year_5"": -0.9231345780530444, ""tookphys"": -0.014364641373737603, ""linc"": -0.017807753147346006, ""plan_3"": -0.15070228077575437, ""plan_9"": -0.5480992045859105, ""educdec"": 0.08257880824547867, ""plan_2"": 1.1394274861011737, ""plan_17"": 0.1086113355550147, ""plan_14"": 0.5072561375072556, ""plan_4"": 0.8497878622624166, ""plan_7"": -0.1458802209141795, ""year_4"": 0.4324953724697083, ""time"": 0.5007443062348806, ""plan_10"": 0.043677833727246415, ""idp"": -1.6545941074462556}]","[-1.2256456921452072, -4.1707777096813565]",8,0.10945075057160195,475.82954955101013,randhealth_notmdvis_baseline,kmeans_glm,20260884,randhealth_notmdvis_baseline_K2_nb2-zip_L0.0_kmeans_glm,5912,51
nb2+zip,2,2.0,True,True,,-3834.276782905411,8510.973293685742,7862.553565810822,-3834.276782905411,"[0.6482769250198038, 0.3517230749801961]","[{""log_alpha"": 2.875350826191616}, {""logit_theta"": -22.231742107244845}]",3.1067694952957883,0.8802868875070481,True,11.546488065627498,4.130758124028077,True,3.1403712262975643,0.5373815967523681,0.010699923219393281,-0.6381038964248247,"[45, 47]",43.0,6.0,"[[1, 2, 3, 4, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49], [1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]]","[[""xage"", ""child"", ""physlm"", ""disea"", ""num"", ""black"", ""plan_11"", ""ghindx"", ""fmde"", ""mdeoff"", ""fchild"", ""coins"", ""logc"", ""mhi"", ""site_5"", ""pioff"", ""plan_16"", ""site_3"", ""female"", ""site_4"", ""year_3"", ""hlthf"", ""lpi"", ""hlthp"", ""plan_19"", ""site_2"", ""hlthg"", ""plan_6"", ""plan_5"", ""income"", ""year_2"", ""year_5"", ""tookphys"", ""linc"", ""plan_3"", ""plan_9"", ""educdec"", ""plan_2"", ""plan_17"", ""plan_14"", ""plan_4"", ""plan_7"", ""year_4"", ""time"", ""plan_10""], [""xage"", ""child"", ""physlm"", ""disea"", ""lnum"", ""lfam"", ""num"", ""black"", ""plan_11"", ""ghindx"", ""fmde"", ""mdeoff"", ""fchild"", ""logc"", ""mhi"", ""site_5"", ""pioff"", ""plan_16"", ""site_3"", ""female"", ""site_4"", ""year_3"", ""hlthf"", ""hlthp"", ""plan_15"", ""plan_19"", ""site_2"", ""hlthg"", ""plan_6"", ""plan_5"", ""income"", ""year_2"", ""year_5"", ""tookphys"", ""linc"", ""plan_3"", ""plan_9"", ""educdec"", ""plan_2"", ""plan_17"", ""plan_14"", ""plan_4"", ""plan_7"", ""year_4"", ""time"", ""plan_10"", ""idp""]]","[{""xage"": 0.060979959308820726, ""child"": -0.49286969743916975, ""physlm"": 0.18105588259153882, ""disea"": 0.09879264676261645, ""num"": -0.32430895869942455, ""black"": -0.35794308311465756, ""plan_11"": 0.8403750121299892, ""ghindx"": -0.07472547467870608, ""fmde"": 0.03454388471008391, ""mdeoff"": -0.06352740520443896, ""fchild"": -0.02844490078088452, ""coins"": -0.2664062454422089, ""logc"": 0.6996153858525018, ""mhi"": -0.08976823894461969, ""site_5"": -0.5645574261470495, ""pioff"": 0.22427551765789613, ""plan_16"": -0.14009161267609488, ""site_3"": -0.21800517914436515, ""female"": 0.009303267759358502, ""site_4"": -0.5266324201152973, ""year_3"": -0.30768923637843565, ""hlthf"": 0.10889730898736687, ""lpi"": -0.15437024456778156, ""hlthp"": -0.03817715455530451, ""plan_19"": -0.38486061473560707, ""site_2"": -0.36305218966519476, ""hlthg"": 0.1415721322518774, ""plan_6"": -0.179163310534808, ""plan_5"": -0.16427002884255937, ""income"": 0.06784508670923808, ""year_2"": -0.024426688306554846, ""year_5"": -0.20294943805568402, ""tookphys"": 0.04578789540341735, ""linc"": 0.11443345517290635, ""plan_3"": -0.15848239653912866, ""plan_9"": -0.30084564782401685, ""educdec"": 0.05473003005698454, ""plan_2"": -0.027084762673299047, ""plan_17"": -0.02109401545671979, ""plan_14"": 0.16814749359202052, ""plan_4"": 0.025968878958228313, ""plan_7"": -0.00851565034243475, ""year_4"": -0.267765766910637, ""time"": 0.17667602598329152, ""plan_10"": 0.03801175334344271}, {""xage"": 0.24504156639566366, ""child"": -0.07886696318271971, ""physlm"": -3.276545550824649e-05, ""disea"": 0.06213198885042363, ""lnum"": -0.030497177286709386, ""lfam"": -0.03049717642611193, ""num"": 0.07057569563839984, ""black"": -0.14842134213857983, ""plan_11"": -0.006249790554581334, ""ghindx"": -0.02603712249364458, ""fmde"": -0.3470781824678281, ""mdeoff"": 0.022915391319457704, ""fchild"": 0.03269907239037268, ""logc"": -0.0003265344585361163, ""mhi"": -0.05658886434866758, ""site_5"": 0.05110898613614779, ""pioff"": 0.08566599517131873, ""plan_16"": -0.17252610052094255, ""site_3"": 0.16920790116980253, ""female"": 0.11714365650722497, ""site_4"": -0.12967825544555509, ""year_3"": -0.1025858977272853, ""hlthf"": 0.009476156774695493, ""hlthp"": 0.06142006960523547, ""plan_15"": -0.1546335975590772, ""plan_19"": 0.007488149719111415, ""site_2"": 0.04522901790378654, ""hlthg"": -0.05059857066422179, ""plan_6"": -0.018956012353064246, ""plan_5"": 0.006884917803421201, ""income"": 0.0639405053629943, ""year_2"": -0.04011393925345379, ""year_5"": -0.1872246815070644, ""tookphys"": 0.01788852250742301, ""linc"": -0.06948625002666729, ""plan_3"": -0.043649910353150426, ""plan_9"": 0.044104554593021435, ""educdec"": 0.07451600408025802, ""plan_2"": 0.0719690495666611, ""plan_17"": 0.10599117213349692, ""plan_14"": -0.08151852407598827, ""plan_4"": -0.050195875123556596, ""plan_7"": 0.08616159981765004, ""year_4"": 0.28548133519787683, ""time"": 0.13643603583137237, ""plan_10"": -0.0088787786573943, ""idp"": -0.06482200317497443}]","[-1.31726011239835, -1.3481405399827049]",26,0.3517230749801961,379.2984719276428,randhealth_notmdvis_baseline,kmeans_glm,20260885,randhealth_notmdvis_baseline_K2_nb2-zip_L2.0_kmeans_glm,5912,51
nb2+zip,2,5.0,True,True,,-3830.773775515445,8356.326708041133,7821.54755103089,-3830.773775515445,"[0.6230788192138239, 0.37692118078617615]","[{""log_alpha"": 2.9503309444555046}, {""logit_theta"": -19.09233596987848}]",3.085695141810851,0.8267344300965624,True,7.727942179345915,2.8537597279840172,True,3.1403712262975643,0.5373815967523681,0.017410707380342227,-0.5384494651340501,"[36, 39]",30.0,15.0,"[[1, 2, 3, 4, 7, 9, 10, 11, 14, 15, 16, 17, 18, 20, 21, 23, 24, 25, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 47, 48, 49], [1, 2, 4, 9, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 50]]","[[""xage"", ""child"", ""physlm"", ""disea"", ""num"", ""black"", ""plan_11"", ""ghindx"", ""fchild"", ""coins"", ""logc"", ""mhi"", ""site_5"", ""plan_16"", ""site_3"", ""site_4"", ""year_3"", ""hlthf"", ""plan_19"", ""site_2"", ""hlthg"", ""plan_6"", ""plan_5"", ""income"", ""year_2"", ""year_5"", ""tookphys"", ""linc"", ""plan_3"", ""plan_9"", ""educdec"", ""plan_2"", ""plan_14"", ""year_4"", ""time"", ""plan_10""], [""xage"", ""child"", ""disea"", ""black"", ""ghindx"", ""fmde"", ""fchild"", ""coins"", ""logc"", ""mhi"", ""site_5"", ""pioff"", ""plan_16"", ""site_3"", ""female"", ""site_4"", ""year_3"", ""hlthf"", ""hlthp"", ""plan_15"", ""site_2"", ""hlthg"", ""plan_6"", ""income"", ""year_2"", ""year_5"", ""tookphys"", ""linc"", ""plan_3"", ""plan_9"", ""educdec"", ""plan_2"", ""plan_17"", ""plan_14"", ""plan_4"", ""plan_7"", ""year_4"", ""time"", ""idp""]]","[{""xage"": 0.009244770693402654, ""child"": -0.5099235008386662, ""physlm"": 0.1778123100490733, ""disea"": 0.11349593903162412, ""num"": -0.28307173927307533, ""black"": -0.3015826173031438, ""plan_11"": 0.5850419659339123, ""ghindx"": -0.0580656744225178, ""fchild"": -0.0075111218423524915, ""coins"": -0.24463660426637096, ""logc"": 0.4005485834646816, ""mhi"": -0.04916044049642237, ""site_5"": -0.4726407456797617, ""plan_16"": -0.052850350293922, ""site_3"": -0.12958200965380323, ""site_4"": -0.41757246736326037, ""year_3"": -0.2322690503244526, ""hlthf"": 0.06485379367666612, ""plan_19"": -0.2692330969376175, ""site_2"": -0.2297457014407294, ""hlthg"": 0.11511621226916315, ""plan_6"": -0.11348269731751247, ""plan_5"": -0.1289686118563509, ""income"": 0.07526112218235358, ""year_2"": -0.0030499081017729976, ""year_5"": -0.11844248386775034, ""tookphys"": 0.0243904223848913, ""linc"": 0.0927649811788739, ""plan_3"": -0.14276896138618947, ""plan_9"": -0.17002869468413345, ""educdec"": 0.023214765685403052, ""plan_2"": -0.04255045082180902, ""plan_14"": 0.16262765603056767, ""year_4"": 0.03342260202808359, ""time"": 0.016455181273575443, ""plan_10"": 0.06105610559316989}, {""xage"": 0.24419880431482374, ""child"": -0.06492595351941845, ""disea"": 0.056846354980160836, ""black"": -0.13937056378377066, ""ghindx"": -0.01729161622685552, ""fmde"": -0.2682698233469459, ""fchild"": 0.0007423282220637448, ""coins"": -0.040891864723656586, ""logc"": -0.03930341477600907, ""mhi"": -0.05619921348682874, ""site_5"": 0.023488842639232142, ""pioff"": 0.06619319209321821, ""plan_16"": -0.13038440659374462, ""site_3"": 0.15770277591880358, ""female"": 0.12076520594761264, ""site_4"": -0.13257387133253964, ""year_3"": -0.09712361061176508, ""hlthf"": 0.017967504397727548, ""hlthp"": 0.060006376897211354, ""plan_15"": -0.09705373008119973, ""site_2"": 0.019727756995144865, ""hlthg"": -0.03610624996389933, ""plan_6"": -0.012008681020994552, ""income"": 0.047401567197312956, ""year_2"": -0.027178859299842796, ""year_5"": -0.12932144000510307, ""tookphys"": 0.011756743936420464, ""linc"": -0.04521898798763064, ""plan_3"": -0.026761746871648923, ""plan_9"": 0.03122645182044519, ""educdec"": 0.07050938731212934, ""plan_2"": 0.08433275090827967, ""plan_17"": 0.10078905778998824, ""plan_14"": -0.03553627251608482, ""plan_4"": -0.02895268466630703, ""plan_7"": 0.08729603486449308, ""year_4"": -0.12349643598249252, ""time"": 0.0698021838357548, ""idp"": -0.04898999234371535}]","[-1.1596553373363756, -1.3882796997615547]",24,0.37692118078617615,232.7706241607666,randhealth_notmdvis_baseline,kmeans_glm,20260886,randhealth_notmdvis_baseline_K2_nb2-zip_L5.0_kmeans_glm,5912,51
nb2+zip,2,10.0,True,True,,-3854.816205586451,8274.140476243725,7839.632411172902,-3854.816205586451,"[0.6251719411029404, 0.37482805889705967]","[{""log_alpha"": 3.0636819200895826}, {""logit_theta"": -19.40154431758949}]",3.0941552186136416,0.8039183448887031,True,4.1700453371375215,2.2251061886551113,True,3.1403712262975643,0.5373815967523681,0.014716733899772239,-0.4959915816751692,"[25, 35]",15.0,30.0,"[[2, 3, 4, 7, 9, 10, 11, 13, 15, 18, 23, 24, 29, 30, 31, 32, 33, 34, 37, 38, 39, 40, 42, 44, 49], [1, 2, 3, 4, 9, 11, 12, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 27, 28, 31, 32, 34, 35, 36, 37, 39, 40, 41, 42, 43, 45, 46, 47, 48, 50]]","[[""child"", ""physlm"", ""disea"", ""num"", ""black"", ""plan_11"", ""ghindx"", ""mdeoff"", ""coins"", ""site_5"", ""site_4"", ""year_3"", ""plan_19"", ""site_2"", ""hlthg"", ""plan_6"", ""plan_5"", ""income"", ""tookphys"", ""linc"", ""plan_3"", ""plan_9"", ""plan_2"", ""plan_14"", ""plan_10""], [""xage"", ""child"", ""physlm"", ""disea"", ""black"", ""ghindx"", ""fmde"", ""coins"", ""logc"", ""mhi"", ""pioff"", ""plan_16"", ""site_3"", ""female"", ""site_4"", ""year_3"", ""hlthf"", ""hlthp"", ""plan_15"", ""hlthg"", ""plan_6"", ""income"", ""year_2"", ""year_5"", ""tookphys"", ""plan_3"", ""plan_9"", ""educdec"", ""plan_2"", ""plan_17"", ""plan_4"", ""plan_7"", ""year_4"", ""time"", ""idp""]]","[{""child"": -0.48815806999871203, ""physlm"": 0.176621449510809, ""disea"": 0.1243685810882367, ""num"": -0.2000135390756538, ""black"": -0.1967495015303893, ""plan_11"": 0.19962863093916203, ""ghindx"": -0.04462241934018208, ""mdeoff"": -0.00016034391895720926, ""coins"": -0.23575792750549615, ""site_5"": -0.357749490278126, ""site_4"": -0.2738862940044466, ""year_3"": -0.16638978359315756, ""plan_19"": -0.17925331025829358, ""site_2"": -0.04892294446502483, ""hlthg"": 0.062367908133795114, ""plan_6"": -0.06160423801437567, ""plan_5"": -0.10784448787859954, ""income"": 0.049243584746730795, ""tookphys"": 0.0012147973190896613, ""linc"": 0.03967736140531056, ""plan_3"": -0.11109622772904898, ""plan_9"": -0.02313372815644619, ""plan_2"": -0.02825632973164333, ""plan_14"": 0.12425912577764262, ""plan_10"": 0.042642925312652125}, {""xage"": 0.2350333564788491, ""child"": -0.085383939804544, ""physlm"": 2.9470667891473214e-05, ""disea"": 0.05565861604152831, ""black"": -0.1286777765917322, ""ghindx"": -0.0018602094274142776, ""fmde"": -0.16927806672792153, ""coins"": -0.06802552986531835, ""logc"": -0.11200836326804486, ""mhi"": -0.053694640299521, ""pioff"": 0.008617225203499874, ""plan_16"": -0.0777629505688911, ""site_3"": 0.14658986208590113, ""female"": 0.10553711559512093, ""site_4"": -0.1262180560304687, ""year_3"": -0.07733472593526017, ""hlthf"": 0.028328210402590696, ""hlthp"": 0.05735695855239938, ""plan_15"": -0.04121793268369398, ""hlthg"": -0.01689002021592423, ""plan_6"": -0.002233444431335935, ""income"": 0.02745311828045533, ""year_2"": -0.009159051143366344, ""year_5"": -0.08219200203568937, ""tookphys"": 0.007011774656972622, ""plan_3"": -0.01347330043056213, ""plan_9"": 0.0056328097165200056, ""educdec"": 0.062258689457244686, ""plan_2"": 0.08390827959377228, ""plan_17"": 0.08751226164057929, ""plan_4"": -0.011012544938010717, ""plan_7"": 0.08342661524828443, ""year_4"": -0.07225888008740115, ""time"": 0.02641047889447298, ""idp"": -0.019706424550645515}]","[-1.016173678781851, -1.3406239973258354]",23,0.37482805889705967,127.4437665939331,randhealth_notmdvis_baseline,kmeans_glm,20260887,randhealth_notmdvis_baseline_K2_nb2-zip_L10.0_kmeans_glm,5912,51
